city,site_eui,energy_star_score,gross_floor_area_sqft,total_ghg_mtco2e,y_log_ghg
nyc,58.4,74.0,28905.0,126.0,4.844187086458591
nyc,69.9,69.0,77275.0,343.2,5.841222883777439
nyc,76.5,77.0,40194.0,182.0,5.209486152841421
nyc,119.1,31.0,29135.0,260.5,5.566434283504978
nyc,83.9,61.0,79709.0,388.6,5.96512057176838
nyc,55.1,83.0,54800.0,184.2,5.221436322212079
nyc,100.0,23.0,67680.0,402.1,5.99918467012312
nyc,52.3,92.0,76339.0,236.8,5.471429984256681
nyc,65.9,76.0,334746.0,1318.9,7.185311255134909
nyc,58.0,77.0,92095.0,338.3,5.826884671790184
nyc,98.6,33.0,56818.0,322.1,5.777961872830453
nyc,119.6,30.0,53000.0,474.3,6.163946183619964
nyc,63.3,85.0,117515.0,554.4,6.319688574872699
nyc,56.0,100.0,192000.0,646.6,6.47327322180348
nyc,62.7,51.0,32100.0,147.1,4.997887721273753
nyc,112.7,21.0,68330.0,444.4,6.098972754823267
nyc,73.1,60.0,96700.0,409.0,6.016157159698354
nyc,64.1,92.0,124789.0,466.4,6.147185422104758
nyc,77.7,68.0,56388.0,256.1,5.549465114271844
nyc,12.3,100.0,35460.0,29.2,3.407841924380824
nyc,103.0,10.0,107444.0,644.9,6.470644693038427
nyc,127.7,11.0,41465.0,304.6,5.722277057292366
nyc,62.6,99.0,57142.0,211.0,5.356586274672012
nyc,63.7,75.0,382543.0,1451.8,7.2812480078470285
nyc,93.4,34.0,66699.0,358.6,5.884992302597465
nyc,21.1,100.0,76955.0,111.9,4.726502471155617
nyc,110.5,27.0,34556.0,230.3,5.443715569237393
nyc,76.4,68.0,173668.0,966.7,6.874922121886897
nyc,115.9,33.0,268044.0,2163.9,7.680129449993385
nyc,54.2,69.0,245118.0,914.1,6.819033348921333
nyc,18.0,100.0,42957.0,57.9,4.075841090657541
nyc,107.1,60.0,54370.0,435.6,6.079017444115844
nyc,87.3,78.0,47200.0,234.3,5.4608612957333165
nyc,110.8,17.0,60290.0,481.4,6.178773645412976
nyc,105.1,31.0,135176.0,828.4,6.720702547812281
nyc,62.7,65.0,90374.0,322.4,5.778889947143006
nyc,128.6,10.0,40610.0,329.4,5.800304041646823
nyc,106.2,28.0,52788.0,333.0,5.811140992976701
nyc,75.4,22.0,346000.0,1689.7,7.432897923342921
nyc,75.2,76.0,1227482.0,5371.8,8.589104466883223
nyc,71.3,67.0,866928.0,3960.6,8.284403263050223
nyc,100.7,31.0,71417.0,423.6,6.051147549269156
nyc,116.1,3.0,30790.0,229.9,5.44198471636045
nyc,48.0,79.0,30000.0,103.4,4.648229675448539
nyc,72.2,57.0,28800.0,140.5,4.952299717083292
nyc,74.8,53.0,62237.0,144.1,4.977423159890142
nyc,40.4,84.0,143299.0,457.3,6.127523991515078
nyc,42.0,73.0,72824.0,243.2,5.497987561676604
nyc,73.5,89.0,163375.0,703.5,6.557488331338735
nyc,88.2,20.0,41234.0,255.1,5.54556799320548
nyc,57.5,78.0,29000.0,108.3,4.694096395182493
nyc,64.8,58.0,31594.0,147.1,4.997887721273753
nyc,78.9,73.0,314400.0,1447.1,7.278007631334557
nyc,154.4,26.0,43585.0,431.2,6.068888444072786
nyc,30.3,92.0,78033.0,188.1,5.242275975664412
nyc,57.3,75.0,96736.0,428.5,6.06262174142431
nyc,56.1,83.0,72060.0,234.7,5.462559809942086
nyc,55.8,82.0,55260.0,223.4,5.413430173648541
nyc,57.1,80.0,94980.0,408.3,6.014448383498357
nyc,56.1,79.0,517274.0,2154.0,7.675546002537848
nyc,64.9,84.0,265325.0,1005.7,6.914432933735378
nyc,61.4,47.0,90665.0,347.0,5.8522024797744745
nyc,54.4,91.0,116400.0,369.5,5.914853444736141
nyc,55.8,90.0,165600.0,700.8,6.5536484631491145
nyc,47.7,98.0,44000.0,116.5,4.7664383335842135
nyc,282.9,1.0,29665.0,553.4,6.3178864478756935
nyc,136.0,9.0,40000.0,314.3,5.7535245665510155
nyc,58.9,1.0,54500.0,223.5,5.413875707182309
nyc,90.4,38.0,125685.0,704.9,6.5594735844014265
nyc,17.3,100.0,26520.0,36.5,3.624340932976365
nyc,84.4,82.0,458075.0,2204.0,7.6984827878809465
nyc,409.7,1.0,31200.0,711.1,6.568218350988079
nyc,83.9,59.0,144423.0,866.1,6.765154310383115
nyc,107.6,7.0,37370.0,291.8,5.679489782087156
nyc,44.6,98.0,180175.0,567.0,6.342121418721152
nyc,88.6,30.0,46562.0,315.0,5.755742213586912
nyc,48.6,21.0,105000.0,336.3,5.820972742067605
nyc,93.3,28.0,75000.0,397.1,5.986703230006271
nyc,87.3,78.0,32595.0,161.5,5.090678001769792
nyc,79.3,65.0,58800.0,261.0,5.568344503761097
nyc,95.0,36.0,77000.0,413.1,6.026107490551522
nyc,92.6,24.0,27936.0,147.1,4.997887721273753
nyc,76.9,77.0,29400.0,168.0,5.1298987149230735
nyc,74.9,39.0,30875.0,130.8,4.881285622068407
nyc,83.7,46.0,46400.0,219.3,5.394990253808298
nyc,87.1,34.0,392411.0,2385.8,7.7777088356479265
nyc,86.4,70.0,27200.0,135.2,4.9141243937154115
nyc,23.4,98.0,48544.0,88.1,4.489759334476764
nyc,64.4,74.0,50400.0,189.8,5.251225759014186
nyc,80.8,83.0,40320.0,184.2,5.221436322212079
nyc,90.2,44.0,30850.0,160.3,5.083265985131163
nyc,70.3,81.0,69445.0,277.7,5.630135934487902
nyc,89.9,37.0,41610.0,212.3,5.362699625477305
nyc,101.4,43.0,93000.0,605.2,6.407209964623703
nyc,21.0,68.0,66296.0,110.8,4.716711560720999
nyc,24.7,100.0,48512.0,77.1,4.35799005684564
nyc,51.4,80.0,202045.0,758.5,6.632660322035828
nyc,40.2,86.0,33009.0,78.8,4.379523504455763
nyc,30.0,96.0,78740.0,186.5,5.233778845410465
nyc,59.7,69.0,90740.0,389.3,5.966915674186569
nyc,81.2,42.0,36954.0,198.9,5.297817241506355
nyc,73.6,84.0,49220.0,207.9,5.34185566856252
nyc,81.6,76.0,193695.0,1180.4,7.074455454873135
nyc,70.0,98.0,39375.0,158.1,5.069532935343741
nyc,48.5,94.0,63804.0,192.8,5.266826699456666
nyc,82.9,40.0,40454.0,193.2,5.268888555857225
nyc,86.6,46.0,83690.0,408.6,6.015181073725298
nyc,74.5,86.0,33000.0,146.9,4.996536369716754
nyc,80.6,24.0,32314.0,158.6,5.072670685015709
nyc,67.1,64.0,35996.0,151.2,5.025195445427586
nyc,28.9,100.0,95800.0,195.0,5.278114659230517
nyc,89.6,55.0,39581.0,267.5,5.5928509139489195
nyc,64.6,68.0,90279.0,360.0,5.8888779583328805
nyc,43.7,72.0,60920.0,163.9,5.105339229565553
nyc,53.2,65.0,111146.0,395.1,5.981666704627871
nyc,27.3,100.0,53250.0,104.2,4.65586330030361
nyc,95.3,29.0,46437.0,260.9,5.567962751513666
nyc,121.4,10.0,99750.0,899.2,6.802616960858832
nyc,73.8,83.0,34662.0,150.3,5.01926462079431
nyc,68.5,74.0,34800.0,178.5,5.190175207928333
nyc,118.9,12.0,25750.0,173.2,5.160204064418402
nyc,72.2,68.0,26490.0,118.6,4.784152841516532
nyc,67.9,83.0,45351.0,181.4,5.206202077640231
nyc,107.0,49.0,47430.0,376.8,5.93436495506741
nyc,76.5,68.0,45500.0,199.3,5.299816242671772
nyc,66.5,81.0,30420.0,147.6,5.001258132283659
nyc,75.4,66.0,70085.0,300.7,5.709433146165015
nyc,60.5,89.0,63959.0,221.6,5.4053764388414445
nyc,58.1,48.0,84100.0,330.4,5.803326104992462
nyc,76.7,63.0,27702.0,125.1,4.837075242970874
nyc,90.6,47.0,54494.0,290.5,5.675040005790547
nyc,72.7,82.0,45067.0,189.4,5.249127122357265
nyc,79.3,67.0,45496.0,208.4,5.3442462984364365
nyc,83.0,56.0,109476.0,516.2,6.248429646897702
nyc,97.3,55.0,28355.0,165.4,5.114394528387108
nyc,89.1,39.0,27108.0,136.9,4.926528784799256
nyc,78.6,71.0,105000.0,472.1,6.159306782637103
nyc,60.4,70.0,159887.0,629.5,6.446513155404975
nyc,108.8,27.0,142000.0,888.4,6.790547078076596
nyc,85.6,30.0,38978.0,200.7,5.3067814449601665
nyc,66.3,49.0,43803.0,176.8,5.180659323079804
nyc,89.6,53.0,206311.0,1386.6,7.235330915095594
nyc,73.8,73.0,65342.0,279.0,5.634789603169249
nyc,64.5,40.0,26400.0,107.6,4.687671407499835
nyc,93.8,31.0,25345.0,160.8,5.086361004624392
nyc,63.6,65.0,371478.0,1849.4,7.5231571109172295
nyc,41.5,95.0,96000.0,273.0,5.6131281063880705
nyc,43.8,76.0,48945.0,165.0,5.111987788356544
nyc,42.1,92.0,73188.0,224.5,5.418320158942733
nyc,31.5,99.0,79106.0,161.4,5.090062427727577
nyc,69.5,72.0,140595.0,562.2,6.3336348048438325
nyc,102.5,6.0,98000.0,630.2,6.447622769531664
nyc,137.2,5.0,91244.0,758.7,6.632923618509176
nyc,82.3,17.0,101627.0,518.2,6.252289165389881
nyc,63.9,69.0,68934.0,260.8,5.5675808534758
nyc,101.3,2.0,29000.0,168.7,5.134032172240181
nyc,89.2,63.0,64000.0,334.6,5.815919974593051
nyc,77.7,58.0,81329.0,367.7,5.9099833052400985
nyc,75.2,95.0,131355.0,571.2,6.34948858061601
nyc,17.4,100.0,25017.0,31.9,3.493472657771326
nyc,71.9,88.0,33500.0,140.8,4.954417614098027
nyc,107.1,26.0,57754.0,368.1,5.911067610035953
nyc,17.2,100.0,121347.0,127.4,4.855150391255861
nyc,77.0,77.0,48298.0,218.1,5.3895282466014205
nyc,106.9,71.0,29724.0,176.6,5.17953383055807
nyc,88.7,38.0,77877.0,417.5,6.03667688992953
nyc,411.1,1.0,216000.0,7055.9,8.861761140573096
nyc,56.4,39.0,10800.0,48.4,3.899950424193877
nyc,84.3,95.0,126054.0,788.9,6.671906355170373
nyc,59.2,79.0,132000.0,571.6,6.350187392664015
nyc,73.1,58.0,81837.0,426.1,6.057018177847421
nyc,47.3,88.0,17600.0,55.9,4.041295341132285
nyc,49.3,81.0,181120.0,603.4,6.404236230398585
nyc,43.5,65.0,154000.0,528.3,6.271555378863942
nyc,34.8,100.0,48060.0,90.1,4.511957804265912
nyc,58.2,38.0,31931.0,121.0,4.804021044733257
nyc,103.2,11.0,108008.0,633.2,6.452364362104247
nyc,20.0,99.0,117612.0,177.4,5.184028220145909
nyc,86.8,12.0,30533.0,201.9,5.312713246831769
nyc,77.7,26.0,183297.0,1045.6,6.953302093938107
nyc,6.1,85.0,44700.0,21.6,3.1179499062782403
nyc,69.5,58.0,127629.0,527.5,6.270042805310292
nyc,87.5,83.0,72016.0,334.8,5.81651574464344
nyc,13.0,100.0,33702.0,34.9,3.580737295494233
nyc,25.5,100.0,52666.0,71.3,4.280824129164719
nyc,68.3,81.0,38020.0,176.4,5.178407069875479
nyc,95.6,33.0,25752.0,146.8,4.995860008514102
nyc,47.7,85.0,144307.0,437.8,6.084043728401075
nyc,57.9,29.0,25780.0,94.2,4.55597994179732
nyc,192.4,72.0,28414.0,549.3,6.310463584065713
nyc,61.8,69.0,47715.0,196.1,5.283711214158674
nyc,46.6,57.0,18000.0,51.3,3.9569963710708773
nyc,61.9,85.0,96100.0,452.3,6.116554157946804
nyc,75.3,78.0,81560.0,365.4,5.903725632799975
nyc,32.2,100.0,211200.0,515.0,6.246106765481563
nyc,64.1,78.0,84080.0,327.6,5.794841205603168
nyc,85.2,26.0,50060.0,310.6,5.741720313996593
nyc,65.6,91.0,107409.0,533.2,6.280770300675861
nyc,60.4,72.0,87860.0,404.2,6.004380772374528
nyc,88.4,27.0,25715.0,142.1,4.963543686562405
nyc,53.4,86.0,109200.0,430.0,6.066108090103747
nyc,36.2,97.0,152525.0,413.4,6.026831690945273
nyc,79.9,22.0,47607.0,244.0,5.501258210544727
nyc,29.9,96.0,86330.0,193.0,5.267858159063328
nyc,59.7,79.0,122400.0,553.7,6.318427427061189
nyc,44.1,91.0,147600.0,398.3,5.989713014069176
nyc,50.5,79.0,186000.0,604.1,6.405393733628276
nyc,57.6,78.0,180000.0,653.7,6.484177115447046
nyc,75.8,38.0,132000.0,634.2,6.453939909932926
nyc,64.0,81.0,212400.0,1033.3,6.941480148383758
nyc,19.6,86.0,35400.0,43.9,3.8044377947482086
nyc,90.9,26.0,40500.0,213.4,5.367843429196647
nyc,52.9,82.0,210000.0,657.7,6.490268195646648
nyc,62.3,91.0,132451.0,493.1,6.202737925851705
nyc,94.2,71.0,199454.0,1070.6,6.976908137670454
nyc,153.5,2.0,23176.0,226.0,5.424950017481403
nyc,19.9,98.0,449973.0,710.8,6.567796973076092
nyc,87.3,53.0,82878.0,494.9,6.206374293495088
nyc,12.7,53.0,30000.0,30.2,3.4404180948154366
nyc,48.6,38.0,113808.0,419.7,6.041919990596475
nyc,200.3,59.0,750164.0,11657.1,9.363756496369358
nyc,148.6,3.0,36575.0,372.0,5.921578419643816
nyc,92.1,45.0,143800.0,774.5,6.653507982616594
nyc,64.7,40.0,190000.0,820.9,6.711618733154454
nyc,49.1,90.0,112536.0,344.8,5.84586057324919
nyc,56.8,70.0,52000.0,202.5,5.31566600488265
nyc,55.3,92.0,115300.0,469.8,6.154433375386121
nyc,48.7,77.0,916666.0,3386.4,8.127817944457021
nyc,12.6,100.0,132717.0,132.4,4.893352133481524
nyc,79.7,59.0,105000.0,532.7,6.279833883339899
nyc,99.5,42.0,30428.0,189.1,5.247550249494384
nyc,53.6,62.0,62545.0,261.9,5.571773731735836
nyc,58.9,69.0,116863.0,397.3,5.987205490187598
nyc,53.1,66.0,35502.0,142.2,4.964242254526545
nyc,51.7,78.0,260000.0,975.5,6.8839747503167334
nyc,99.6,55.0,50610.0,286.3,5.660526965985244
nyc,38.9,99.0,26500.0,67.5,4.22683374526818
nyc,158.2,1.0,40800.0,358.0,5.883322388488279
nyc,30.7,98.0,127715.0,274.4,5.618224586294555
nyc,106.8,29.0,33000.0,204.4,5.324959297494458
nyc,102.7,39.0,53550.0,311.4,5.744284417965531
nyc,82.1,52.0,35922.0,169.6,5.139321635057579
nyc,74.7,71.0,51360.0,215.6,5.37805233456689
nyc,108.4,23.0,27280.0,180.7,5.202356975402125
nyc,64.0,73.0,73206.0,269.3,5.599532453282402
nyc,89.0,95.0,42290.0,213.9,5.370172803648464
nyc,83.6,69.0,45600.0,219.8,5.39725731440294
nyc,40.7,91.0,36760.0,103.2,4.646312129319266
nyc,100.9,38.0,155122.0,924.8,6.83065822859717
nyc,85.7,20.0,26142.0,131.1,4.883559211528279
nyc,91.7,27.0,26964.0,183.8,5.2192741592075835
nyc,95.2,49.0,67840.0,358.4,5.884435974349459
nyc,5.7,100.0,30600.0,11.0,2.4849066497880004
nyc,69.4,69.0,75833.0,299.0,5.703782474656201
nyc,88.9,36.0,31000.0,158.2,5.0701612734102826
nyc,15.4,100.0,35200.0,38.0,3.6635616461296463
nyc,85.3,16.0,26650.0,133.3,4.900076103529192
nyc,91.8,48.0,64111.0,343.4,5.841803772553575
nyc,23.1,73.0,131000.0,180.8,5.202907181743378
nyc,123.8,9.0,207850.0,1596.4,7.376132586483289
nyc,252.6,1.0,334563.0,6301.2,8.748654057770484
nyc,57.4,87.0,95944.0,323.3,5.781669013313272
nyc,45.4,87.0,676807.0,2336.5,7.7568372611628424
nyc,56.4,95.0,32254.0,135.8,4.918520005188451
nyc,62.8,86.0,58340.0,275.7,5.62293388679288
nyc,59.7,81.0,81666.0,279.5,5.636573724962751
nyc,87.0,42.0,59983.0,306.2,5.727499001273517
nyc,116.6,3.0,40248.0,273.2,5.613857767128214
nyc,85.1,68.0,76686.0,375.8,5.931714542702208
nyc,34.2,100.0,71043.0,185.5,5.2284312390838705
nyc,116.9,28.0,42435.0,284.0,5.652489180268651
nyc,91.1,43.0,53898.0,277.9,5.630853294633443
nyc,58.3,91.0,98800.0,430.6,6.0674992333839795
nyc,76.6,54.0,131250.0,605.8,6.408199247474377
nyc,102.0,44.0,56912.0,332.4,5.809342970316694
nyc,80.0,49.0,163068.0,964.1,6.8722317229130905
nyc,237.4,1.0,46986.0,698.4,6.550222824629276
nyc,18.1,100.0,59920.0,79.1,4.383275854074314
nyc,36.0,100.0,44586.0,102.2,4.636668853047462
nyc,87.4,42.0,298704.0,1552.8,7.348458822516321
nyc,102.6,58.0,37878.0,217.8,5.388158070547826
nyc,86.0,54.0,42000.0,205.0,5.327876168789581
nyc,84.7,57.0,97902.0,470.7,6.156343190290216
nyc,79.6,16.0,51276.0,260.7,5.5671988095361
nyc,85.1,86.0,25150.0,122.3,4.814620410170298
nyc,35.0,89.0,168232.0,413.9,6.028037527338822
nyc,99.8,51.0,72806.0,440.7,6.090630918602481
nyc,54.5,77.0,137238.0,561.5,6.332391134078575
nyc,83.3,61.0,150105.0,936.0,6.842683282238422
nyc,64.5,35.0,75165.0,364.8,5.9020867359567655
nyc,63.4,63.0,65598.0,261.8,5.571393286610456
nyc,148.0,30.0,35532.0,397.8,5.988460038087683
nyc,13.8,100.0,29356.0,30.9,3.462606009790799
nyc,136.1,2.0,56849.0,438.4,6.08541015995051
nyc,53.9,93.0,220934.0,900.0,6.803505257608338
nyc,84.2,79.0,63132.0,304.4,5.721622392784532
nyc,96.8,41.0,25926.0,147.3,4.999237249143887
nyc,56.2,84.0,333340.0,1458.0,7.285506548522785
nyc,60.9,83.0,87550.0,370.5,5.917548864157814
nyc,95.1,35.0,83661.0,471.2,6.157402624651413
nyc,89.1,62.0,54525.0,281.6,5.644032470250427
nyc,59.4,88.0,91599.0,313.1,5.749711406544601
nyc,60.5,87.0,105076.0,376.0,5.932245187448011
nyc,66.0,81.0,78633.0,301.7,5.712742216027673
nyc,74.8,72.0,87533.0,455.7,6.124026720190953
nyc,173.1,93.0,546365.0,6079.9,8.712907990321188
nyc,43.6,94.0,80857.0,221.4,5.404477562376427
nyc,65.5,67.0,91875.0,372.5,5.922918004572872
nyc,85.1,53.0,141920.0,711.6,6.5689202531717354
nyc,78.1,46.0,30500.0,146.9,4.996536369716754
nyc,72.8,74.0,121855.0,531.6,6.277770673379832
nyc,89.7,58.0,65016.0,336.1,5.820379622240015
nyc,91.7,29.0,29892.0,157.4,5.0651234793803255
nyc,69.9,12.0,218064.0,1066.1,6.972699967622519
nyc,63.5,60.0,84552.0,327.4,5.794232377578273
nyc,52.8,67.0,58851.0,210.8,5.355642433167306
nyc,196.2,1.0,29520.0,436.5,6.081076705797669
nyc,108.5,26.0,81570.0,666.2,6.503089851044537
nyc,36.6,90.0,42820.0,105.2,4.665324108807838
nyc,9.4,100.0,48582.0,35.2,3.5890591188317256
nyc,102.4,39.0,88627.0,522.9,6.261300826414174
nyc,74.0,78.0,106862.0,449.1,6.109469780298887
nyc,40.0,92.0,46700.0,142.1,4.963543686562405
nyc,23.8,100.0,27195.0,47.2,3.8753590210565547
nyc,88.8,63.0,446010.0,2862.6,7.95983485352203
nyc,66.8,64.0,602144.0,3144.2,8.053632760117361
nyc,82.1,22.0,29929.0,192.5,5.2652775124698366
nyc,106.4,39.0,27464.0,217.1,5.384953673207583
nyc,81.7,65.0,51152.0,242.1,5.493472881322077
nyc,18.7,100.0,34860.0,47.6,3.883623530906448
nyc,78.2,69.0,53406.0,240.7,5.487697287709437
nyc,56.6,90.0,294821.0,1010.2,6.918893023392593
nyc,112.6,33.0,39000.0,249.5,5.523458920524919
nyc,58.1,74.0,145015.0,609.0,6.413458957167357
nyc,73.5,79.0,105000.0,583.4,6.370585679876545
nyc,84.2,81.0,59920.0,285.9,5.659133722987319
nyc,107.0,8.0,22110.0,137.3,4.929425238670713
nyc,87.5,42.0,67253.0,439.9,6.0888180923638915
nyc,89.1,46.0,911880.0,4705.7,8.456742304507019
nyc,84.7,49.0,65137.0,324.4,5.785055194784937
nyc,17.0,100.0,74645.0,93.9,4.552823705615882
nyc,55.2,96.0,60025.0,190.8,5.256453162449338
nyc,165.3,1.0,59100.0,534.2,6.282640508814019
nyc,90.7,49.0,60123.0,319.8,5.77081787599236
nyc,261.4,36.0,65000.0,1218.3,7.106032202566219
nyc,84.2,67.0,167200.0,976.2,6.884691339383585
nyc,294.8,75.0,128389.0,2400.2,7.783723891377688
nyc,83.1,44.0,386533.0,1988.4,7.595588364718314
nyc,51.3,84.0,320993.0,1098.2,7.002337921468085
nyc,94.9,23.0,37816.0,216.4,5.381738974687109
nyc,120.8,9.0,34380.0,239.6,5.483135803540579
nyc,53.9,83.0,81996.0,261.8,5.571393286610456
nyc,114.5,34.0,69441.0,450.1,6.111689044414351
nyc,87.2,57.0,31500.0,165.0,5.111987788356544
nyc,179.0,4.0,17610.0,182.5,5.212214667494625
nyc,135.1,10.0,50028.0,497.8,6.212205213805881
nyc,122.2,24.0,57299.0,512.6,6.2414447523757515
nyc,30.0,100.0,82320.0,162.6,5.097424424168647
nyc,83.1,47.0,56333.0,349.8,5.860216260498028
nyc,55.3,12.0,85000.0,290.0,5.673323267171493
nyc,100.1,44.0,114908.0,670.2,6.509067155152996
nyc,81.6,42.0,118084.0,574.1,6.354543938719709
nyc,170.8,7.0,38400.0,370.6,5.917818006939683
nyc,109.9,36.0,73040.0,462.6,6.1390221114655965
nyc,89.1,36.0,78000.0,409.9,6.018349875889364
nyc,81.9,62.0,66936.0,322.4,5.778889947143006
nyc,120.6,32.0,26780.0,184.4,5.2225156531317545
nyc,87.2,54.0,67018.0,337.1,5.823341709713841
nyc,96.4,33.0,43750.0,243.2,5.497987561676604
nyc,33.7,93.0,56469.0,130.1,4.875960390769654
nyc,77.9,58.0,86000.0,389.5,5.967427969279741
nyc,67.0,77.0,97884.0,390.3,5.969474529216367
nyc,67.5,75.0,110926.0,448.7,6.108580693776662
nyc,41.9,95.0,133562.0,428.6,6.062854543194655
nyc,109.5,18.0,68664.0,461.7,6.137078895912954
nyc,109.8,11.0,267891.0,1997.1,7.5999520080060865
nyc,20.6,100.0,130647.0,205.5,5.330300412401088
nyc,53.4,96.0,37716.0,123.6,4.825108606353353
nyc,109.0,16.0,60157.0,489.9,6.196240441064007
nyc,95.1,53.0,70692.0,498.8,6.214208018400852
nyc,137.1,25.0,294142.0,2812.4,7.9421489953235955
nyc,113.0,23.0,334051.0,2224.0,7.707512194600341
nyc,83.6,1.0,119653.0,665.6,6.502190165873639
nyc,62.8,79.0,189308.0,694.6,6.544774782480128
nyc,90.5,62.0,34388.0,174.0,5.1647859739235145
nyc,20.0,100.0,72727.0,106.1,4.673762977453703
nyc,82.3,59.0,303950.0,1849.1,7.522994970665557
nyc,74.2,71.0,84132.0,360.4,5.889985378158128
nyc,59.9,77.0,66984.0,246.6,5.511814540810441
nyc,35.6,98.0,39393.0,96.1,4.575741375297279
nyc,65.7,82.0,94600.0,368.0,5.910796644040527
nyc,134.4,5.0,57690.0,452.3,6.116554157946804
nyc,87.1,62.0,52059.0,268.9,5.598051520023959
nyc,193.5,4.0,245538.0,2712.2,7.905884029071925
nyc,157.2,1.0,26565.0,265.3,5.584623492819887
nyc,64.2,79.0,84778.0,333.6,5.812935788552724
nyc,41.8,98.0,169430.0,402.1,5.99918467012312
nyc,111.4,7.0,43210.0,283.8,5.651787179537821
nyc,92.3,15.0,38720.0,268.2,5.595454597770573
nyc,70.6,73.0,91733.0,395.2,5.981919134264451
nyc,61.7,80.0,69504.0,268.5,5.596568390349052
nyc,152.1,5.0,172396.0,1500.4,7.314153285138902
nyc,17.2,100.0,229507.0,272.8,5.612397912854348
nyc,63.9,90.0,784650.0,3779.5,8.237611554998324
nyc,132.1,10.0,169500.0,1374.7,7.22671797146695
nyc,60.1,31.0,189958.0,666.7,6.503838970863823
nyc,91.6,26.0,345437.0,1925.4,7.563408255114502
nyc,40.0,87.0,140000.0,427.3,6.059823884621325
nyc,59.8,28.0,61944.0,251.2,5.5302224235308195
nyc,90.1,72.0,70032.0,366.4,5.906451172781026
nyc,64.6,79.0,39057.0,155.1,5.050496827521386
nyc,61.9,84.0,99494.0,363.2,5.897703167293508
nyc,125.2,21.0,34330.0,317.8,5.76456394691606
nyc,107.0,77.0,46500.0,282.7,5.647917341814805
nyc,53.2,73.0,110743.0,381.2,5.945944031806173
nyc,66.7,79.0,75255.0,291.1,5.677096209393695
nyc,95.3,30.0,59075.0,324.9,5.786590585843515
nyc,28.4,100.0,26175.0,51.5,3.960813169597578
nyc,66.5,87.0,52000.0,200.6,5.306285536197214
nyc,121.8,17.0,29044.0,259.8,5.563753830052498
nyc,111.1,39.0,30870.0,250.1,5.5258512661635395
nyc,108.1,36.0,28950.0,232.1,5.4514675460417115
nyc,32.6,99.0,54000.0,109.4,4.704110133842995
nyc,112.1,16.0,76000.0,637.6,6.459278280280682
nyc,85.8,51.0,151790.0,748.7,6.619673126509016
nyc,81.6,57.0,48000.0,295.3,5.691372454579519
nyc,85.1,55.0,132000.0,639.4,6.462092981122559
nyc,104.4,17.0,37380.0,232.9,5.454893673590133
nyc,42.6,35.0,71335.0,215.4,5.377128546972327
nyc,90.3,47.0,135870.0,704.1,6.558339636724995
nyc,83.8,50.0,57378.0,281.5,5.643678550586496
nyc,87.5,20.0,148675.0,828.0,6.720220155135295
nyc,86.3,16.0,520917.0,2855.3,7.9572823599597555
nyc,64.5,70.0,1130528.0,5412.5,8.596651112750953
nyc,118.1,19.0,37100.0,246.3,5.510602174527371
nyc,90.3,38.0,104437.0,580.7,6.365954850916716
nyc,95.7,49.0,52220.0,288.5,5.66815529701305
nyc,149.0,1.0,31400.0,263.0,5.575949103146316
nyc,98.4,50.0,62238.0,456.0,6.124683390894205
nyc,83.9,53.0,74826.0,362.6,5.896054362303324
nyc,83.5,56.0,34668.0,166.4,5.120386158055375
nyc,80.6,75.0,56000.0,260.9,5.567962751513666
nyc,54.5,82.0,56778.0,232.8,5.454466049037968
nyc,141.2,1.0,43836.0,359.7,5.888046587909494
nyc,49.0,76.0,68542.0,255.8,5.548297571815806
nyc,64.7,85.0,141871.0,551.2,6.3139102994960545
nyc,88.8,44.0,51983.0,341.0,5.834810737062605
nyc,105.4,28.0,72000.0,427.6,6.060524083039477
nyc,72.5,48.0,74453.0,340.4,5.83305481036034
nyc,106.6,41.0,56634.0,344.2,5.844123959209273
nyc,51.8,56.0,182861.0,650.5,6.4792773965649
nyc,82.6,51.0,47187.0,245.8,5.508578292031233
nyc,86.8,42.0,61852.0,399.7,5.993213017642099
nyc,111.6,39.0,46000.0,296.9,5.696757859719236
nyc,118.3,14.0,27540.0,186.9,5.23590990641942
nyc,51.3,41.0,368681.0,1469.4,7.293289751601423
nyc,90.6,56.0,153192.0,806.9,6.694438288485663
nyc,60.3,69.0,636074.0,2438.5,7.799548379255892
nyc,68.8,62.0,576457.0,2511.0,7.828834527588089
nyc,66.3,56.0,658453.0,2895.4,7.971223865514665
nyc,66.7,77.0,145454.0,565.8,6.3400065078165255
nyc,62.9,94.0,66614.0,246.4,5.511006459958388
nyc,110.4,22.0,58642.0,471.6,6.158249364752807
nyc,60.0,94.0,97000.0,335.8,5.819489282368171
nyc,60.8,89.0,69507.0,278.2,5.631928370888217
nyc,132.6,5.0,34860.0,264.5,5.581614840681993
nyc,161.1,1.0,93468.0,856.9,6.75448754257892
nyc,118.0,11.0,41600.0,310.8,5.742361956623676
nyc,58.2,89.0,319622.0,1269.8,7.147401902395361
nyc,106.1,24.0,408800.0,2489.2,7.820118307518312
nyc,84.6,37.0,177421.0,1123.1,7.024737994467752
nyc,48.1,84.0,140436.0,482.1,6.180223671560361
nyc,77.9,51.0,96000.0,584.7,6.372807713095737
nyc,49.0,99.0,275000.0,761.6,6.636733647423464
nyc,132.4,27.0,48199.0,364.9,5.902360072025161
nyc,67.8,59.0,68200.0,270.4,5.603593747400769
nyc,42.7,98.0,72280.0,185.0,5.225746673713202
