city,property_id,property_name,gross_floor_area_sqft,site_eui,energy_star_score,total_ghg_mtco2e,address,zip,year_built
philadelphia,,Pine Tree Silk Mill,71318.4,30.9,,162.0,426-36 E Allegheny Avenue,19134,1908
philadelphia,0777011000; 0777010000,St. Christophers Hospital for Children,1043572.0,188.0,73.0,10786.8,Erie Avenue at Front St.,19134,1989
philadelphia,777075000,Nativity BVM Place,30000.0,106.8,1.0,271.5,3255 Belgrade Street,19134,1916
philadelphia,786010400,Stetson,140000.0,57.4,36.0,667.4,3200 B ST,19134,1917
philadelphia,"786010800, 885747300",Elkin,53200.0,108.5,15.0,457.5,3199 D ST,19134,1973
philadelphia,786072800,Conwell,55600.0,78.0,44.0,326.8,1849 E CLEARFIELD AVE,19134,1926
philadelphia,786118700,Willard,97261.0,75.9,16.0,523.1,1930 E Elkhart St,19134,1907
philadelphia,786124800,660 East Erie,53000.0,51.0,77.0,177.0,660 E Erie Ave,19134,1982
philadelphia,786145800,Mastbaum CTE,221000.0,37.5,86.0,550.7,3116 FRANKFORD AVE,19134,1929
philadelphia,786146001,Webster,92275.0,57.4,49.0,436.8,3400 FRANKFORD AVE,19134,1968
philadelphia,786324800,Jones,118000.0,38.6,86.0,353.9,2950 MEMPHIS ST,19134,1924
philadelphia,786350400,Sheridan,64767.0,80.3,31.0,296.7,800 E ONTARIO ST,19134,1900
philadelphia,786456000,Amy at Martin,62251.0,45.9,84.0,164.8,3380 RICHMOND ST,19134,1899
philadelphia,881164285,Frame Factory,52000.0,83.9,1.0,362.5,3560-62 Sepviva St,19134,1950
philadelphia,882059510,4150 - PORT RICHMOND,135304.0,65.5,47.0,735.4,2539 Castor Avenue,19134,2001
philadelphia,882059600,Kawin LLC,97261.0,1.6,,7.7,3501 Cedar Street,19134,1983
philadelphia,882070900,PHILA-BRIDESBURG (2075),367782.0,63.7,80.0,743.1,2701 CASTOR AVE,19134,2005
philadelphia,883376890,Commonwealth Campus,237472.0,83.3,66.0,1705.6,2301 E. Allegheny Ave.,19134,1910
philadelphia,884047200,VENANGO 101 ASSOCIATES LLC,86000.0,26.7,,151.1,101 EAST VENANGO STREET,19134,1930
philadelphia,884047900,The Common Market Mid-Atlantic,70483.0,,,,428 E Erie Ave,19134,1934
philadelphia,884048000,500 Erie Ave,130000.0,,,,500-50 E Erie Ave,19134,1930
philadelphia,884191590,2701 E Tioga st,93000.0,49.8,,303.1,2701 E Tioga St,19134,1910
philadelphia,884193500,25765-Philadelphia/Castor Ave OC,104450.0,19.4,,170.7,2345 Castor,19134,2000
philadelphia,884199700,3450 Salmon st,100000.0,15.0,,125.4,3450 Salmon st ,19134,1910
philadelphia,884201450,Westmoreland 2150 LP,53000.0,4.7,96.0,24.0,2150 E Westmoreland St,19134,1929
philadelphia,884201600,"Richard Hoffman, LLP",100000.0,4.2,85.0,39.3,2100 E. Venango Street,19134,1922
philadelphia,884201700,Active Radiator,65000.0,106.8,,403.0,2101 E. Venango Street,19134,1921
philadelphia,884202540,Walnut St Theatre Scene Shop,76150.0,41.9,,197.5,3340 Frankford Avenue,19134,1971
philadelphia,884203500,2045 Wheatsheef Lain,187238.0,100.7,13.0,1052.4,2045 Wheatsheef Lain,19134,1960
philadelphia,884340880,SOMERSET WAREHOUSE,65000.0,5.8,98.0,27.2,2801-31 A ST,19134,1945
philadelphia,884523300,B Street,55000.0,,,0.0,3039-51 B Street ,19134,1940
philadelphia,884526200,laundry mall,47136.0,59.1,8.0,150.0,413 E. Allegheny Ave.,19134,1905
philadelphia,884671900,"CRAMCO, INC. WEIKEL STREET BUILDING",67550.0,3.1,,20.0,2916 Weikel Street,19134,1930
philadelphia,884839110;884839115,Active Radiator Building 2,75000.0,67.2,,287.9,2242-54 East Venango Street,19134,1950
philadelphia,884840501,Melvale Street LP,43000.0,0.2,,0.7,3411-25 East Melvale Street,19134,1930
philadelphia,884843600;884843500,"PP Loom, LLC",189500.0,35.2,,459.5,2095 - 2100 E Willard St,19134,1905
philadelphia,886671150,Maguire Residence,,,,,1920 East Orleans Street,19134,2020
philadelphia,886905900,Somerset Villas Inc,79355.0,43.5,97.0,234.8,200 E.Somerset Street,19134,1991
philadelphia,778636100,Taccony,20000.0,230.7,1.0,397.2,6501 New State Road,19135,2017
philadelphia,786033600,Lawton,79856.0,49.4,21.0,345.0,6100 JACKSON ST,19135,1973
philadelphia,786081400,Disston,67842.0,61.4,54.0,316.6,6801 COTTAGE ST,19135,1923
philadelphia,"882972045, 874533790",State 6225 LP,67187.0,14.1,,90.5,6201 Tacony St,19135,1929
philadelphia,884177825,Eastern Surplus,167745.0,15.7,,90.0,5825 Tacony St,19135,1950
philadelphia,884178700,24417-Philadelphia / Tacony Street,50050.0,2.6,,12.4,6301 Tacony Street,19135,2000
philadelphia,884179500,Freedom International,358386.0,73.8,23.0,266.5,6601 New State Rd,19135,1965
philadelphia,884180500,Mar Vick Bren INC,125000.0,3.8,,44.1,5101-49  unruh ave.,19135,1950
philadelphia,884182000,MARJAM SUPPLY,106400.0,8.9,78.0,75.9,6951 NEW STATE ROAD,19135,1945
philadelphia,884213400,"Brenntag Specialties, Inc.",96381.0,17.9,66.0,110.0,5700 Tacony Street,19135,1950
philadelphia,884249500,7th Heaven Investments,70000.0,6.7,96.0,33.0,4219 Van Kirk St.,19135,1940
philadelphia,884351865,NATIONAL GREYHOUND ADOPTION PROGRAM,66786.0,7.9,,28.0,6801 NEW STATE ROAD,19135,1956
philadelphia,778301000,Saint Hubert's Catholic High School for Girls,186940.0,42.1,86.0,424.5,7300 Torresdale Avenue,19136,1924
philadelphia,778508000,Father Judge High School,216211.0,47.3,77.0,486.0,3301 Solly Avenue,19136,1954
philadelphia,778512302,New Foundations Charter Elementary School,72134.0,,,,8001 Torresdale Avenue,19136,1999
philadelphia,786039800,Forrest,63250.0,54.4,70.0,264.9,7300 COTTAGE ST,19136,1928
philadelphia,786071000,Baxter WTP 9001,232000.0,139.9,,2301.8,9001 State Rd,19136,1959
philadelphia,786152400,Brown JH,54623.0,77.4,44.0,241.9,3600 STANWOOD ST,19136,1937
philadelphia,786482600,Lincoln HS,260200.0,120.5,7.0,2197.2,3201 RYAN AVE,19136,2009
philadelphia,786504751,Curran Fromhold Correctional Facility,436250.0,239.2,,7628.6,7901 State Rd,19136,1995
philadelphia,786504751,Philadelphia Industrial Correction Center,200000.0,202.1,,3081.7,8203 State Rd,19136,1979
philadelphia,786504751,Riverside Correctional Facility,220000.0,104.9,,1757.3,8001 State Rd,19136,2004
philadelphia,786504751,Detention Center,108960.0,315.2,,2293.1,8201 State Rd,19136,1963
philadelphia,786504751; 881449900,HOC-House of Corrections Complex,830754.0,66.4,,3587.8,8001 State Rd,19136,1927
philadelphia,786537201,HBG-Holmesburg Prison Complex,716651.0,13.9,,680.8,8201 Torresdale Ave,19136,1900
philadelphia,88-2-369810,TORRESDALE PLAZA LP,506181.0,20.7,,311.9,8803-35 TORRESDALE AVE,19136,1969
philadelphia,88-4-259500,Wolf Investments Corp. #3,143000.0,32.7,,333.6,8301 Torresdale Ave.,19136,1963
philadelphia,881014620,Haddington Elderly - MICHAELS,111676.0,51.2,59.0,452.2,5600 Race Street,19136,1982
philadelphia,881231500,Downing Park Terrace LLC,172200.0,52.8,71.0,620.0,8040 Rowland Ave,19136,1964
philadelphia,881448700,Immaculate Mary Center,100100.0,60.1,,334.1,8132 Colfax Street,19136,1975
philadelphia,882069010,Frankford Ave SC - Mealey's Furniture,166909.0,33.5,95.0,233.1,8800 Frankford Ave,19136,1962
philadelphia,884253000,Waste Management of PA - Phila MRF & Forge,366000.0,65.0,,1588.8,5245 Bleigh Ave,19136,1920
philadelphia,884254500,Edmund Street,210000.0,7.5,45.0,131.8,7701 Edmund Street,19136,1969
philadelphia,884255450,Gershel Brothers,102000.0,9.9,,74.2,7500 State Road,19136,1940
philadelphia,884255520,Northeast Treatment Center,52924.0,50.3,,193.9,7520 State Road,19136,1950
philadelphia,884256025,ez storage,85350.0,45.7,,369.4,7245 state road,19136,2006
philadelphia,884260000,Wolf Investment Corp. #7,170000.0,26.4,,363.0,8701 TORRESDALE AVE,19136,1956
philadelphia,884260600,Lannett Company,68000.0,142.0,,790.8,9001 Torresdale Ave,19136,1966
philadelphia,884265000,Clear Channel Outdoor,53814.0,22.6,94.0,100.3,9130 State Rd ,19136,1980
philadelphia,777285900,Franklin Towne Charter Elementary School,110000.0,43.2,71.0,389.8,4259 Richmond Street,19137,2011
philadelphia,786236600,Bridesburg,126440.0,22.1,96.0,167.8,2824 JENKS ST,19137,1957
philadelphia,882059425,ShopRite of Aramingo Avenue,212888.0,273.9,64.0,1686.2,3745 Aramingo Avenue,19137,1995
philadelphia,882125404,Walmart Supercenter #5891,92185.0,111.7,54.0,837.4,2200 WHEATSHEAF LN,19137,2012
philadelphia,884201375,JM Auto Spot,48000.0,2.3,,10.7, 3711 Sepviva Street,19137,1910
philadelphia,884204500,29145-Philadelphia / Wheatsheaf Lane,67600.0,14.6,,75.1,2190 Wheatsheaf Lane,19137,2000
philadelphia,884206500,3000 Orthodox St.,265663.0,37.1,83.0,145.9,3000 Orthodox St. ,19137,1964
philadelphia,884209570,RICHMOND WATERFRONT INDUSTRIAL PARK,256000.0,19.4,,395.9,2950 KIRKBRIDE STREET,19137,1963
philadelphia,884463045,Northeast WPCP,240000.0,789.7,68.0,12678.5,3895 Richmond St,19137,1944
philadelphia,122226915,Fresh Grocer,50000.0,359.9,33.0,1313.4,5301 Chew Avenue,19138,2009
philadelphia,775745400,Green Tree School & Services,63000.0,57.7,22.0,347.7,1196 E. Washington Lane,19138,2013
philadelphia,784226200,Kinsey,89200.0,83.2,25.0,416.0,6501 LIMEKILN PIKE,19138,1915
philadelphia,784421900,King HS,370000.0,70.4,46.0,1834.7,6100 STENTON AVE,19138,1972
philadelphia,784453600,Lewis,187000.0,,,0.0,6199 ARDLEIGH,19138,1980
philadelphia,784453800,Hill-Freedman,168259.0,,,,6200 CRITTENDEN ST,19138,1980
philadelphia,785099400,Pastorius,75318.0,59.6,65.0,276.3,5650 SPRAGUE ST,19138,1967
philadelphia,3766953,Church of God Non Sectarian,86052.0,2.4,100.0,11.6,5101 Haverford Ave,19139,1910
philadelphia,3782840,Church of God Fellowship House,1560.0,94.5,11.0,8.0,5101 Aspen St,19139,1910
philadelphia,774569000,West Catholic,198665.0,44.0,86.0,438.9,4501 Chestnut St.,19139,1926
philadelphia,774605005,CO/GLC 13080/5650 CHESTNUT ST/PHILADELPHIA/PA,75676.0,106.9,,758.0,5650 CHESTNUT ST,19139,1905
philadelphia,774608200,IS3 Team LLC,1094384.0,,,0.0,4601 Market St,19139,1927
philadelphia,782808000,Vare EH,120000.0,133.4,9.0,1207.5,2101 S 24TH ST,19139,1980
philadelphia,783094900,West Philadelphia New,170013.0,,,,4901 Chestnut St,19139,2011
philadelphia,783097300,Cobbs Creek Rec Center & Ice Rink,66000.0,40.7,,219.3,280 Cobbs Creek Pky,19139,1904
philadelphia,783394400,Rhoads J,70000.0,63.2,46.0,337.1,4901 PARRISH ST,19139,1960
philadelphia,783431200,Barry,99287.0,50.0,49.0,388.5,5900 RACE ST,19139,2008
philadelphia,783499600,Hamilton,89500.0,42.9,80.0,256.2,5640 SPRUCE ST,19139,1968
philadelphia,783541800,Daroff,85080.0,52.6,60.0,321.6,5630 VINE ST,19139,1972
philadelphia,783568200,Sayre,200000.0,61.1,74.0,745.4,5800 WALNUT ST,19139,1950
philadelphia,783707500,Juvenile Justice Center - N 48th St (YSC),160000.0,202.8,,2257.0,91 N 48th St,19139,2013
philadelphia,783707600,Sulzberger,120000.0,75.9,36.0,522.4,4725 FAIRMOUNT AVE,19139,1924
philadelphia,881004800,Praveen Chestnut LLC,50544.0,17.4,100.0,55.0,6235 CHESTNUT ST,19139,1926
philadelphia,881144025,Madison Avenue A LLC,66336.0,14.2,100.0,87.5,216 S 48th ST,19139,1940
philadelphia,881145100,Breslyn House: Breslyn House - Winn,41105.0,33.3,95.0,128.0,4640 Walnut Street,19139,1913
philadelphia,881145500,Croydon Hall Apartments,116000.0,32.1,85.0,347.1,241 S 49th St. ,19139,1900
philadelphia,881215555,Terrace Apartments,68550.0,18.6,100.0,111.9,4935 Spruce St,19139,1940
philadelphia,881215700,Verona Plaza,58656.0,33.8,100.0,118.9,4701-4723 Walnut Street,19139,1925
philadelphia,881446200,Care Pavilion of Walnut Park,144900.0,107.5,82.0,1019.3,6212 Walnut St,19139,1975
philadelphia,881450820,Salvation Army- Booth Facility,98060.0,100.8,1.0,709.2,5522 Arch Steet,19139,2007
philadelphia,882884810,The Fresh Grocer,51568.0,300.1,42.0,1179.5,5601 Chestnut Street,19139,2005
philadelphia,883081705,111 North 49th Street,366910.0,145.6,,3607.5,111 North 49th Street,19139,1889
philadelphia,886600600,Walnut Park Plaza,233372.0,81.9,31.0,1238.4,6250 Walnut Street,19139,1921
philadelphia,886613700,The Willows at Walnut Hill (Chatham Courts)-Ingerman,44700.0,39.7,76.0,164.3,242-252 S 49th St,19139,1998
philadelphia," 785374200, 777528325, 777528320, 777528315, 777528310, 777528305",FSU,139460.0,111.2,,1112.2,3340 N BROAD ST,19140,2000
philadelphia,193077311,Munoz Marin,119250.0,62.8,37.0,537.3,3300 N 3RD ST,19140,1997
philadelphia,776274500,Tioga Presbyterian Apartments,97964.0,76.7,31.0,527.0,1531 West Tioga street,19140,1995
philadelphia,776545000,The Arc of Philadelphia,100000.0,40.9,,152.1,2350 W Westmoreland Street,19140,1940
philadelphia,776615005,CO/GLC 14340/3429 N 17TH ST/PHILADELPHIA/PA,60607.0,93.0,,535.7,3429 N 17TH ST,19140,1905
philadelphia,777014000,PARKINSON PAVILION,123772.0,424.9,,3907.2,3401-41 N. Broad Street,19140,2000
philadelphia,777014000,"Rock, Ancillary, PAP",506955.0,383.5,,13983.8,3401-41 N. Broad Street,19140,1970
philadelphia,777014000,AMBULATORY CARE CENTER,136023.0,177.0,,2094.7,1340 W. Tioga St.,19140,2005
philadelphia,777014000,OUTPATIENT BUILDING,88439.0,332.3,,1929.7,3401-41 N. Broad Street,19140,2000
philadelphia,777247000,Little Flower Catholic High School,232269.0,23.4,99.0,334.6,1000 W. Lycoming Avenue,19140,1939
philadelphia,777526000,KORNBERG DENTISTRY,133302.0,195.1,,1841.0,3201 N BROAD ST,19140,1980
philadelphia,777527000,DENTAL SCHOOL (ORIG),197099.0,259.2,,3920.5,3223 N BROAD ST,19140,2000
philadelphia,777528500,PNAH,169976.0,340.1,,4200.9,3307 N. Broad St.,19140,2000
philadelphia,777531000,MEDICAL RESEARCH BLDG,117508.0,467.2,,3537.7,3400 N. Broad Street,19140,2000
philadelphia,777531100,KRESGE SCIENCE HALL,129260.0,298.6,,2689.0,3440 N. Broad Street,19140,2000
philadelphia,777532000,MERB,485000.0,486.9,,15947.5,3500 N Broad Street,19140,2000
philadelphia,777532901,BOYER PKG GAR on Tioga Street,188099.0,10.8,,193.6,3501 N BROAD ST,19140,2000
philadelphia,777533001,BOYER PAVILION,344000.0,230.2,95.0,5073.2,BROAD && VENANGO,19140,2000
philadelphia,777533101,Shriners Hospital for Children,172340.0,352.2,,4501.9,3551 North Broad St.,19140,1997
philadelphia,777557000,JONES HALL,105924.0,159.7,72.0,1190.3,1316 W ONTARIO ST,19140,2000
philadelphia,777574550,ONTARIO WEST PKG GAR,482002.0,7.6,,316.0,1450 W. Ontario St,19140,2000
philadelphia,777577905,Esperanza Academy,71440.0,83.3,7.0,492.7,301 W Hunting Park Ave,19140,1930
philadelphia,777634005,GWC/GLC 19070/160 W ERIE AVE/PHILADELPHIA/PA,60158.0,31.8,62.0,183.4,160 W ERIE AVE,19140,1905
philadelphia,785367600,Bethune,99420.0,64.5,56.0,420.2,3301 OLD YORK RD,19140,1970
philadelphia,785405400,Taylor,56600.0,92.0,23.0,406.5,3698 NORTH RANDOLPH ST,19140,1908
philadelphia,785508805,Steel,85350.0,98.9,23.0,663.6,4301 WAYNE AVE,19140,1973
philadelphia,785558600,McClure,57500.0,74.7,31.0,263.7,4134 N 6TH ST,19140,1916
philadelphia,785657200,Kenderton,91008.0,55.0,73.0,382.7,1500 W ONTARIO ST,19140,1962
philadelphia,785694200,Gratz,345000.0,14.3,99.0,458.6,1798 HUNTING PARK AVE,19140,1927
philadelphia,786125000,Clemente,232815.0,56.7,57.0,909.9,122 W ERIE AVE,19140,1994
philadelphia,786160485,Alt Ed Center Hunting Park,164000.0,41.5,69.0,522.6,120 W HUNTING PARK AV,19140,2004
philadelphia,786211400,Cramp,80088.0,57.5,10.0,418.6,3449 N MASHER ST,19140,1970
philadelphia,786309550,Edison,316000.0,61.9,57.0,1389.4,151 W LUZERNE ST,19140,1985
philadelphia,881426260,Caribe Towers,155168.0,38.0,88.0,244.3,3231 N. 2nd St.,19140,2005
philadelphia,881448300,Sacred Heart,44000.0,81.9,,244.9,1315 W Hunting Park Ave,19140,1930
philadelphia,883003900,Esperanza,261073.0,40.8,,924.3,4231-4261 N 5th Street,19140,1930
philadelphia,884126550,6th and Glenwood LLC,239685.0,,,,3308 N 6th St.,19140,1928
philadelphia,884188402,3300N9 PROPERTIES LLC,197290.0,1.2,100.0,22.0,3310 N 9TH STREET,19140,1937
philadelphia,884351660,Courtland Shop,53000.0,71.7,,211.9,4529 North 3rd Street,19140,1952
philadelphia,884353345,Berridge Shop,475000.0,59.2,,2294.3,200 West Wyoming Avenue,19140,1955
philadelphia,884563000,West Hunting Park LLC,64430.0,3.5,96.0,21.1,2066 W Hunting Park Ave,19140,1910
philadelphia,884822730,American Box & Recycling Co.,211489.0,11.2,,179.4,3900 North 10th Street,19140,1913
philadelphia,886620000,Nicetown Court I,44781.0,52.2,36.0,199.6,4340 Germantown Ave,19140,2011
philadelphia,886620000;886620100;886620201;886620301,Nicetown Court I and II Campus,110013.0,57.2,55.0,468.5,4340 Germantown Ave. & 4428-4470 & 4413-4451 Germantown Ave. ,19140,2011
philadelphia,886650800,Venango House,84897.0,76.9,47.0,411.9,2104 W. Venango St.,19140,1982
philadelphia,886650801,Ray Homes,39155.0,50.3,,147.3,2101 W. Venango St,19140,2011
philadelphia,886856500,Roberto Clemente Homes,56893.0,36.0,56.0,196.2,3921-61 N 5th Street,19140,2018
philadelphia,776009000;776013000,Einstein Medical Center Philadelphia,2537000.0,147.3,97.0,18510.7,5501 Old York Rd,19141,1950
philadelphia,776012000,Gratz Data Center,78240.0,248.4,,839.9,1000 W Tabor Rd,19141,1962
philadelphia,776012000,Community House,73712.0,71.3,29.0,371.9,5501 N 11th Street,19141,2003
philadelphia,776516000,La Salle #2 (Katherine's and B&G),80106.0,48.0,,304.9,2006-50 W Olney Ave,19141,1983
philadelphia,776553600,Salus University,135000.0,15.7,100.0,102.3,1200 W. Godfrey Avenue,19141,1976
philadelphia,785056600,Widener & Girls HS,317507.0,,,,1450 WEST OLNEY AVE,19141,1953
philadelphia,785056600,Girls High,233372.0,12.6,100.0,228.8,1400 WEST OLNEY AVE,19141,1958
philadelphia,785259000,Prince Hall,79000.0,64.6,46.0,410.3,6101-6167 N GRATZ,19141,1973
philadelphia,785317200,Birney,59200.0,95.6,13.0,363.0,900 WEST LINDLEY AVE,19141,1913
philadelphia,785356200,Pennell,70498.0,59.2,62.0,321.1,1800 NEDRO AVE,19141,1927
philadelphia,785372800,Cooke,117600.0,45.0,84.0,409.3,1300 W LOUDON ST,19141,1923
philadelphia,785373600,Central HS,212097.0,76.9,46.0,995.7,1700 W OLNEY AVE,19141,1939
philadelphia,785689600,Logan,65000.0,60.4,64.0,295.2,1700 LINDLEY AVE,19141,1924
philadelphia,881074500,5600 Ogontz Ave,201130.0,50.2,86.0,661.6,5600 Ogontz Ave,19141,1941
philadelphia,881074500,Regency Village,234260.0,,,,5600 Ogontz Ave,19141,1940
philadelphia,881149000,DB Champlost LP - 901 W Champlost Ave,51728.0,73.4,42.0,239.0,901 W Champlost Avenue ,19141,1962
philadelphia,881150000,Stevenson Terrace Apts,156816.0,44.8,95.0,492.1,6201 N. 10th Street,19141,1967
philadelphia,881150650,Lindley Towers,63728.0,28.3,,170.5,1220 Lindley Ave,19141,1938
philadelphia,881150800,Spencer Arms,62895.0,61.3,59.0,243.0,920 W Spencer St,19141,1960
philadelphia,881451120,Philip Murray House II,53253.0,112.8,3.0,370.8,6302 Old York Road,19141,2005
philadelphia,882938075,Burgess Center,169000.0,18.7,,115.4,200 W. Chelten Ave,19141,1990
philadelphia,883084801; 883084802; 883084803; 883084803; 883084805,Logan Plaza,323000.0,41.5,,1074.5,5201 Old York Rd,19141,1974
philadelphia,886662700,Philip Murray House I,225000.0,70.8,10.0,1376.7,6300 Old York Road,19141,1967
philadelphia,783072600,Patterson,72876.0,76.1,32.0,423.8,7001 BUIST AVE,19142,1921
philadelphia,783094200,Catherine,57500.0,77.2,65.0,252.0,6600 CHESTER AVE,19142,1937
philadelphia,783130400,Morton,87000.0,51.8,71.0,285.4,2501 S 63rd St,19142,1972
philadelphia,783130800,Tilden,181273.0,3.5,,33.4,6601 ELMWOOD AVE,19142,1980
philadelphia,783130800,Bartram HS,451273.0,72.6,67.0,1888.8,2401 S 67TH ST,19142,1939
philadelphia,882052200,6000 Woodland Partners LP,97029.0,3.6,,33.1,6000 Woodland Avenue,19142,1972
philadelphia,884161700,6900 Lindbergh Blvd.,224684.0,32.6,59.0,489.6,6900 Lindbergh Blvd.,19142,1975
philadelphia,886616900,HELP USA 6100,51456.0,57.0,55.0,198.1,6100 Eastwick Ave ,19142,2007
philadelphia,773071000,Independence Charter School West,105628.0,25.6,88.0,229.2,5600 Chester Ave,19143,1909
philadelphia,773629501,Woodland Shop,262000.0,32.0,,521.2,4901 Woodland Avenue,19143,1985
philadelphia,783029800,Harrington,66500.0,65.0,44.0,246.7,5300-34 BALTIMORE AVE,19143,1926
philadelphia,783030800,Turner,190000.0,34.1,75.0,453.9,5900 BALTIMORE AVE,19143,1971
philadelphia,783087800,Bryant,94235.0,83.0,35.0,451.4,6001 CEDAR AVE,19143,1904
philadelphia,783096200,Harrity,71907.0,,,,5601 CHRISTIAN ST,19143,1980
philadelphia,783181200,Bartram Transfer Station- Fleet Shop 290,160963.0,18.2,,234.6,5014 Grays Avenue,19143,1959
philadelphia,783183400,Comegys,70644.0,67.6,45.0,286.6,5001 GREENWAY AVE,19143,1911
philadelphia,783251000,Mitchell,90000.0,86.2,12.0,474.9,5500 KINGSESSING AVE,19143,1915
philadelphia,783588600,Longstreth,85350.0,35.6,86.0,219.4,5700 WILLOWS AVE,19143,1970
philadelphia,783732400,Huey,88183.0,114.3,8.0,764.5,5200 PINE ST,19143,1963
philadelphia,783782600,Anderson,68235.0,132.7,4.0,680.3,1034 SOUTH 6OTH ST,19143,1963
philadelphia,784463600,Dobson,52500.0,79.9,27.0,240.7,4667 UMBRIA,19143,1930
philadelphia,881145000,Garden Court,311376.0,44.2,87.0,894.6,4701 Pine St.,19143,1929
philadelphia,881444900,Holy Family Home,148401.0,65.6,91.0,681.8,5300 Chester Ave.,19143,1972
philadelphia,881445105,4703-15 Kingsessing Ave,70800.0,106.8,33.0,636.5,4703-15 Kingsessing Ave,19143,2015
philadelphia,881445400,Witherspoon Senior Apartments,64677.0,27.0,88.0,150.1,2050 S. 58th Street,19143,2018
philadelphia,881445450,Greenway Presbyterian Apartments,59626.0,44.9,57.0,211.3,2001 S. 59th Street,19143,2005
philadelphia,881713810,The Irvine Apartments (rv059),136871.0,12.5,100.0,131.4,780 S 52nd St,19143,2019
philadelphia,884100500,5000 PASCHALL AVENUE ASSOCIATES,110000.0,51.3,,370.1,5000 paschall avenue,19143,1940
philadelphia,884217500,Greys and Grays LLC,180000.0,15.7,68.0,228.4,5213 grays ave.,19143,1940
philadelphia,884218809,U-Haul Moving & Storage Of Kingsessing (808073),79787.0,28.6,,162.9,5744 Woodland Ave,19143,2010
philadelphia,884219000,5400 Grays Avenue Philadelphia,115973.0,17.9,,167.9,5400 Grays Ave,19143,1940
philadelphia,886614200,South 55th (The Willows at Cobbs Creek)-Ingerman,20423.0,60.0,61.0,96.0,800 S 55th St,19143,1994
philadelphia,886650400,Bernice Arms,42190.0,58.0,73.0,168.6,6000 Baltimore Ave,19143,1998
philadelphia,886810607,Cobbs Creek: Cobbs Creek,59430.0,7.9,100.0,42.8,5256 Larchwood Avenue,19143,1925
philadelphia,888461228,Garden Court Condominium Association,227000.0,107.0,29.0,1409.7,"4637 Pine Street, D103",19143,1922
philadelphia,775501010,Philadelphia University (Main HT Account),160254.0,42.9,,452.3,3243 W School House Lane,19144,1950
philadelphia,775533000,William Penn Charter School,408325.0,74.2,67.0,1618.1,3000 West School House Lane,19144,1925
philadelphia,776008010,La Salle #6,371736.0,153.1,,4044.4,625-635 E Wister St,19144,1904
philadelphia,776008020; 776008030,GT Penn & LTSR,182687.0,87.3,52.0,1258.6,625 East Wisteria St,19144,1980
philadelphia,776506000,La Salle #3 (Connelly Library),104498.0,38.0,,330.7,2101 W Clarkson St,19144,1988
philadelphia,776512000,La Salle #5 (Hayman/Gola),94000.0,59.0,,507.5,2140 Cottage Lane,19144,1972
philadelphia,776515000; 776520000,La Salle #4,747912.0,31.3,,2239.4,1924 W Olney Ave.,19144,1899
philadelphia,776516000,La Salle #1 (Resid Halls),117005.0,75.1,,523.9,2006-2050 W. Olney Ave,19144,1953
philadelphia,776670714,Interfaith House in Germantown,79800.0,69.2,3.0,528.5,18 W. Chelten Avenuye,19144,1989
philadelphia,784471600,Roosevelt MS,135315.0,157.0,2.0,1598.2,430 E WASHINGTON LANE,19144,1924
philadelphia,784473200,Pickett,187604.0,,,,5700-5812 WAYNE AVE,19144,1980
philadelphia,784473400,Lingelbach,64963.0,47.7,67.0,190.6,6340 WAYNE AVE,19144,1956
philadelphia,785046000,Wister,93715.0,13.3,98.0,116.1,67 E BRINGHURST ST,19144,1958
philadelphia,785401600,Kelly John,101976.0,66.1,47.0,452.1,5116 PULASKI AVE,19144,1970
philadelphia,785435800,Fitler,38000.0,91.3,10.0,266.6,140 WEST SEYMOUR ST,19144,1899
philadelphia,881057500,Penn Lee Apartments,56184.0,57.8,70.0,207.0,557 E Church Lane,19144,1941
philadelphia,881060000,Birchwood Hill Apts,65340.0,93.6,32.0,371.2,5115 Wissahickon Avenue,19144,1966
philadelphia,881061350,5215 Schuyler,51000.0,38.1,95.0,130.7,5215 Schuyler Street,19144,1910
philadelphia,881062010,Fairfax Apartments,77000.0,44.1,97.0,174.7,5501 Wayne Avenue,19144,1912
philadelphia,881062500,Marchwood Realty Co LP,85000.0,82.9,53.0,413.2,5515 Wissahickon Avenue,19144,1929
philadelphia,881063000,Park Heights Apartments,291509.0,61.2,83.0,1087.0,5555 Wissahickon Ave. ,19144,1958
philadelphia,881064600,Fernhill Park Holdings LLC,50946.0,64.4,57.0,215.2,5008 McKean Ave,19144,1961
philadelphia,881083000,Alden Park Manor - Kenilworth,474304.0,46.7,93.0,1210.9,2979 W School House Ln,19144,1925
philadelphia,881083500,Alden Park Manor - Cambridge,311774.0,63.3,60.0,1174.0,2967 W School House Ln,19144,1950
philadelphia,881085300,Alden Park Manor - Manor,485635.0,50.9,78.0,1675.8,5702 Wissahickon Ave,19144,1925
philadelphia,881210500,Hathaway House Apts.,225493.0,48.2,83.0,607.6,515 W Chelten Ave ,19144,1968
philadelphia,881211010,Rittenhouse Hill,520280.0,57.2,45.0,2397.2,600 Harvey Street,19144,2014
philadelphia,881211800,"Tulpehocken Apartments, Inc.",57353.0,92.3,,290.2,6134-46 Wayne Avenue,19144,1929
philadelphia,881211900,6200 Wayne,71432.0,75.7,25.0,344.9,6200 Wayne Avenue,19144,1926
