city,property_id,property_name,property_type,site_eui,energy_star_score,total_ghg_mtco2e,address,zip
denver,1885,Project Angel Heart,Other,157.0,0.0,585.5,Portfolio Manager,80216
denver,5482,39th & Holly,Other,592.4,0.0,2247.9,Portfolio Manager,80207
denver,1623,"Pressery, LLC",Other,102.1,0.0,690.1,Portfolio Manager,80239
denver,1356,Glencoe,Other,63.2,0.0,147.9,Portfolio Manager,80216
denver,1879,Test - DSMR,Other,16.9,0.0,116.5,Portfolio Manager,80216
denver,5487,Panasonic,Other,43.4,0.0,419.6,Portfolio Manager,80249
denver,2152,3600 Wynkoop St.,Other,11.9,0.0,39.7,Portfolio Manager,80216
denver,3224,Barberry Place LLC,Other,55.4,0.0,209.0,Portfolio Manager,80204
denver,6176,ART DISTRICT FLATS,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80204
denver,6195,THE CAMERON,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80222
denver,6152,X DENVER 2,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80202
denver,6213,,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80216
denver,6157,THE GROVE,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80204
denver,6187,AVENIDA DEL SOL,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80219
denver,6171,BROADSTONE UPTOWN,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80218
denver,6181,THE COVE@TAVA WATERS,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80247
denver,6150,AMLI RINO APTS,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80216
denver,6192,AVA RINO,RESIDENTIAL-MULTI UNIT APTS,,,,Corrected Building Address,80205
denver,6179,PDG DESIGN,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80223
denver,6166,THE HOOPER,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80205
denver,6140,ZEPPELIN APARTMENTS,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80216
denver,6135,TOWER RD APT BLDG 1,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80249
denver,6218,,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80246-1432
denver,6185,MILE HIGH PLACE SOUTH,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80204
denver,6184,,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80237
denver,6193,HIGH POINT 1,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80249
denver,6133,HAVEN/WATERMARK,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80249
denver,6151,DENARGO MKT III,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80216
denver,6216,,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80204
denver,6155,WOLLCOTT APARTMENTS,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80211
denver,6146,35TH AND WALNUT APTS,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,8025
denver,6142,WALNUT LOFTS,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80205
denver,6186,KAPPA TOWER II,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80216
denver,6183,DTC UNION APARTMENTS,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80237
denver,6214,,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80221
denver,6194,GATEWAY CENTER PHASE 1,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80249
denver,6191,HIGH POINT 2,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80249
denver,6170,BROADSTONE UPTOWN W,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80218
denver,6154,MCGREGOR SQ-CONDOS,RESIDENTIAL-MULTI UNIT APTS,,,,Assessor Data,80202
denver,4561,Caliber Collision,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",,,,Portfolio Manager,80222
denver,1852,FMH Denver Vasquez,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",,,,Portfolio Manager,80216
denver,1851,Millennium Auto Body,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",,,,Portfolio Manager,80216
denver,2184,PlatteOperating Facility,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",,,,Portfolio Manager,80216
denver,2038,BNSF Railway,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",,,,Portfolio Manager,80216
denver,1719,Arnold Machinery Denver,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",73.8,0.0,153.1,Portfolio Manager,80239
denver,1910,Caliber 0872,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",15.1,0.0,48.1,Portfolio Manager,80216
denver,2879,Varco Inc dba Maaco Auto Painting,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",75.7,0.0,139.9,Portfolio Manager,80206
denver,3809,2555 S Santa Fe,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",48.2,0.0,451.7,Portfolio Manager,80222
denver,3245,Hilltop Transportation Bus Garage,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",98.3,0.0,169.3,Portfolio Manager,80204
denver,3296,XE#3296,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",1297.1,0.0,2662.0,Portfolio Manager,80223
denver,3294,Rickenbaugh Collision Repair Center,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",164.8,0.0,536.5,Portfolio Manager,80403
denver,1276,Northeast Terminal,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",140.4,0.0,861.9,Portfolio Manager,80239-2957
denver,6003,Rickenbaugh Cadillac Company,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",122.4,0.0,670.3,Portfolio Manager,80203
denver,3244,Hilltop Service Center,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",48.0,0.0,470.9,Portfolio Manager,80204
denver,5153,Howard Lorton Galleries,Retail Store,,,,Portfolio Manager,80203
denver,1764,Quebec Square,Retail Store,,,,Portfolio Manager,80238
denver,4344,Hobby Lobby,Retail Store,,,,Portfolio Manager,80224
denver,3806,EMW,Retail Store,,,,Portfolio Manager,80210
denver,3704,Store 30,Retail Store,,,,Assessor Data,
denver,2470,018-Denver,Retail Store,,,,Portfolio Manager,80202
denver,3239,8th Avenue Industrial Center,Retail Store,36.1,0.0,157.5,Portfolio Manager,80204
denver,2877,Tattered Cover,Retail Store,99.6,22.0,399.1,Portfolio Manager,80206
denver,6209,Fashion Plaza,Retail Store,95.3,2.0,301.8,Portfolio Manager,80206
denver,3659,Carpet Exchange,Retail Store,47.8,91.0,355.7,Portfolio Manager,80223
denver,3834,Publication Printers corp. - 1111 W. Evans LLC,Retail Store,16.1,100.0,63.5,Portfolio Manager,80223
denver,5415,211,Retail Store,60.1,57.0,376.6,Portfolio Manager,80222
denver,5517,Goodwill Central Park,Retail Store,48.2,85.0,193.3,Portfolio Manager,80238
denver,5023,Habitat for Humanity of Metro Denver Quincy,Retail Store,61.4,77.0,139.2,Portfolio Manager,80123
denver,3324,"Branch 216 (Denver, CO Benchmarking ID # 3324)",Retail Store,52.4,30.0,242.0,Portfolio Manager,80223
denver,5356,1027 Denver,Retail Store,59.7,51.0,920.4,Portfolio Manager,80206
denver,4738,Denver-Scandinavian Designs,Retail Store,60.8,90.0,521.1,Portfolio Manager,80231
denver,3701,Colorado Blvd,Retail Store,40.3,81.0,238.7,Portfolio Manager,80222
denver,2246,Parise,Retail Store,85.5,45.0,191.2,Portfolio Manager,80205
denver,5363,1520 - BEAR VALLEY,Retail Store,60.4,98.0,718.5,Portfolio Manager,80227-5507
denver,2985,Argonaut W,Retail Store,61.9,85.0,371.3,Portfolio Manager,80203
denver,5047,Hobby Lobby,Retail Store,46.5,73.0,471.5,Portfolio Manager,80123
denver,3385,Feizy Goodwill,Retail Store,40.8,98.0,111.0,Portfolio Manager,80209
denver,3543,Colorado Carpet and Rug,Retail Store,77.2,53.0,264.8,Portfolio Manager,80223
denver,5260,FHB - 1855 Blake,Retail Store,64.5,55.0,347.9,Portfolio Manager,80202
denver,1308,Appliance Factory Parts,Retail Store,34.3,86.0,129.9,Portfolio Manager,80216
denver,3334,Habitat for Humanity of Metro Denver,Retail Store,33.8,99.0,89.9,Portfolio Manager,80223
denver,1611,Fashion Carpets Inc.,Retail Store,45.3,83.0,153.8,Portfolio Manager,80239
denver,5254,FHB - 1801 Blake,Retail Store,40.1,93.0,132.2,Portfolio Manager,80202
denver,1547,1532 - STAPLETON,Retail Store,52.9,99.0,724.2,Portfolio Manager,80207
denver,1253,"Branch 217 (Denver, CO Benchmarking ID 1253)",Retail Store,45.4,56.0,120.2,Portfolio Manager,80239
denver,4455,Ross #0500 - Colorado Blvd,Retail Store,43.7,80.0,181.0,Portfolio Manager,80222
denver,5340,Nordstrom,Retail Store,57.2,63.0,1207.0,Portfolio Manager,80220
denver,5592,(71344A) Cherry Creek Macy's Main Store,Retail Store,23.0,98.0,596.9,Portfolio Manager,80209
denver,5519,801-815 BUILDING,Retail Store,58.9,0.0,564.5,Portfolio Manager,80202
denver,3369,Meininger Co,Retail Store,54.9,62.0,127.2,Portfolio Manager,80203
denver,3539,1505 - SANTA FE,Retail Store,56.1,98.0,748.1,Portfolio Manager,80223-2402
denver,5084,1507 - DENVER SW,Retail Store,52.9,99.0,667.7,Portfolio Manager,80235
denver,3441,103 - Denver Store,Retail Store,71.9,28.0,246.4,Portfolio Manager,80206
denver,1554,DENVER STAPLETON (2052),Retail Store,75.7,77.0,1711.7,Portfolio Manager,80238
denver,4660,DENVER SE (2820),Retail Store,49.4,98.0,947.3,Portfolio Manager,80231
denver,1312,U-Haul Moving & Storage At Kennedy Park,Self-Storage Facility,,,,Portfolio Manager,80231
denver,1394,CubeSmart - Denver Store 6665,Self-Storage Facility,,,,Portfolio Manager,80216
denver,6037,3110 S Wadsworth Blvd,Self-Storage Facility,,,,Portfolio Manager,80227
denver,5132,29216-Denver,Self-Storage Facility,17.8,0.0,209.2,Portfolio Manager,80238
denver,1995,"The West 45th Warehouse, LLC",Self-Storage Facility,50.2,0.0,879.6,Portfolio Manager,80211
denver,6026,Steele Street Self Storage,Self-Storage Facility,20.9,0.0,85.2,Portfolio Manager,80205
denver,4583,21816-Denver/Evans Ave & Colorado BL,Self-Storage Facility,8.2,0.0,86.2,Portfolio Manager,80222
denver,4948,21008-Denver/ W. Hampden,Self-Storage Facility,3.3,0.0,29.3,Portfolio Manager,80227
denver,3365,Sierra Hills Investment dba All American Mini Storage,Self-Storage Facility,7.6,0.0,51.2,Portfolio Manager,80203
denver,5410,CubeSmart - Denver Store 6741,Self-Storage Facility,12.9,0.0,139.0,Portfolio Manager,80207
denver,3165,U-Haul Storage Of Highlands (935034),Self-Storage Facility,28.2,0.0,90.1,Portfolio Manager,80211
denver,2340,26807-Denver/26th&sheridan Blvd II,Self-Storage Facility,6.4,0.0,51.4,Portfolio Manager,80214
denver,5815,Warehouse Building 2,Self-Storage Facility,26.4,0.0,113.8,Portfolio Manager,80216
denver,1886,O Lot,Self-Storage Facility,3.0,0.0,13.6,Portfolio Manager,80216
denver,5479,CDM Storage dba Jewell & Sheridan Self Storage,Self-Storage Facility,3.0,0.0,28.9,Portfolio Manager,80232
denver,5290,21510-Denver/Blake & Coorsfield,Self-Storage Facility,16.1,0.0,74.3,Portfolio Manager,80205
denver,5458,23213-Denver / E. Evans Ave,Self-Storage Facility,3.2,0.0,31.7,Portfolio Manager,80222
denver,5461,Advanced Storage Northfield,Self-Storage Facility,6.2,0.0,103.4,Portfolio Manager,80238
denver,3540,25952-Denver / I-25 & Santa Fe Drive,Self-Storage Facility,11.4,0.0,125.5,Portfolio Manager,80223
denver,4558,StorQuest-Denver / Evans,Self-Storage Facility,44.1,0.0,229.8,Portfolio Manager,80222
denver,4702,U-Haul Moving & Storage Of North Park Hill (862029),Self-Storage Facility,42.6,0.0,426.3,Portfolio Manager,80216
denver,5209,8432- Denver - E 53rd Ave OC,Self-Storage Facility,3.0,0.0,26.7,Portfolio Manager,80239
denver,2896,USA Central Denver Storage,Self-Storage Facility,9.8,0.0,76.7,Portfolio Manager,80206
denver,4151,U-Haul Moving & Storage at South Havana (862044),Self-Storage Facility,29.0,0.0,183.7,Portfolio Manager,80012
denver,4331,"CubeSmart #330 - Leetsdale Dr., (Denver)",Self-Storage Facility,10.5,0.0,79.0,Portfolio Manager,80224
denver,5889,29239-Denver/Tamarac Pkwy & I225,Self-Storage Facility,11.0,0.0,353.5,Portfolio Manager,80237
denver,5152,1074-Denver - E 40th Ave,Self-Storage Facility,3.4,0.0,33.4,Portfolio Manager,80239
denver,6124,29267-Devver/S Parker Rd & Quebec St,Self-Storage Facility,8.8,0.0,209.8,Portfolio Manager,80231
denver,5376,CubeSmart - Denver Store 6740,Self-Storage Facility,14.7,0.0,147.0,Portfolio Manager,80205
denver,3106,Grant Street Self Storage,Self-Storage Facility,47.3,0.0,343.3,Portfolio Manager,80203
denver,6038,StorQuest Denver/Washington GOBY,Self-Storage Facility,9.8,0.0,118.9,Portfolio Manager,80216
denver,2174,Greenbox II,Self-Storage Facility,7.1,0.0,49.9,Portfolio Manager,80216
denver,5476,StorQuest Denver/Kalamath GOBY,Self-Storage Facility,14.3,0.0,148.6,Portfolio Manager,80204
denver,6094,Park Ave/Champa Self Storage,Self-Storage Facility,22.4,0.0,130.0,Portfolio Manager,80205
denver,5847,00113-Denver/Fox St & W 29th Ave,Self-Storage Facility,11.3,0.0,432.9,Portfolio Manager,80202
denver,2256,U-Haul Moving & Storage At Mile High Station (935061),Self-Storage Facility,7.9,0.0,61.4,Portfolio Manager,80204
denver,4809,26409-Denver/Quebec & I25 & I225,Self-Storage Facility,4.1,0.0,56.3,Portfolio Manager,80237
denver,2177,LoDo Self Storage - 2177,Self-Storage Facility,35.8,0.0,208.2,Portfolio Manager,80216
denver,3854,20164-Denver / S.federal Blvd,Self-Storage Facility,4.1,0.0,45.4,Portfolio Manager,80219
denver,5500,23714-Denver/6th&sheridan Blvd,Self-Storage Facility,2.1,0.0,28.7,Portfolio Manager,80214
denver,3670,CubeSmart - Denver Store 6742,Self-Storage Facility,10.0,0.0,97.0,Portfolio Manager,80210
denver,1790,Advanced Storage Stapleton,Self-Storage Facility,8.1,0.0,80.9,Portfolio Manager,80238
denver,4374,24523-Denver / Leetsdale & Monaco,Self-Storage Facility,4.7,0.0,30.4,Portfolio Manager,80224
denver,2190,Greenbox I,Self-Storage Facility,14.1,0.0,74.5,Portfolio Manager,80216
denver,4382,26802-Denver/Leetsdale DR & Holly,Self-Storage Facility,3.5,0.0,44.1,Portfolio Manager,80246
denver,5411,Mini U Storage - I-70,Self-Storage Facility,3.0,0.0,22.1,Portfolio Manager,80216
denver,3655,Greenbox III,Self-Storage Facility,82.6,0.0,614.1,Portfolio Manager,80223
denver,3711,1628-Denver - Mexico Av,Self-Storage Facility,11.6,0.0,135.1,Portfolio Manager,80210
denver,5416,Green Valley Ranch,Self-Storage Facility,7.2,0.0,50.5,Portfolio Manager,80249
denver,5546,CubeSmart #716 - E Hampden Ave (Denver),Self-Storage Facility,18.5,0.0,125.2,Portfolio Manager,80231
denver,2294,Gardens of St Elizabeth 2294,Senior Care Community,,,,Portfolio Manager,80211
denver,4506,Harvard Square Assisted Living,Senior Care Community,,,,Portfolio Manager,80231
denver,2343,Dayspring Villa Assisted Living,Senior Care Community,,,,Portfolio Manager,80211
denver,3498,63175-Sunrise at Cherry Creek,Senior Care Community,96.9,48.0,628.2,Portfolio Manager,80246
denver,4618,HighPointe Assisted Living & Memory Care,Senior Care Community,109.7,32.0,526.8,Portfolio Manager,80222
denver,4588,Amberwood Care Center,Senior Care Community,145.5,70.0,353.7,Portfolio Manager,80222
denver,5510,Uptown Healthcare,Senior Care Community,120.6,75.0,360.6,Portfolio Manager,80203
denver,5311,Eastern Star Masonic Retirement Campus,Senior Care Community,54.1,85.0,733.3,Portfolio Manager,80231
denver,1939,Marycrest Assisted Living -Serenity (2850),Senior Care Community,82.7,79.0,450.2,Portfolio Manager,80221
denver,4550,Highline Rehabilitation/Sequoia Care Community LLC.,Senior Care Community,176.0,61.0,598.2,Portfolio Manager,80222
denver,5520,Rosemark at Mayfair Park,Senior Care Community,69.1,45.0,765.8,Portfolio Manager,80220
denver,1940,Marycrest Assisted Living - Harmony (2800),Senior Care Community,92.4,77.0,261.0,Portfolio Manager,80221
denver,2798,Montview Manor,Senior Care Community,80.4,44.0,502.5,Portfolio Manager,80206
denver,3783,Porter Place Retirement Community,Senior Care Community,50.5,38.0,1140.1,Portfolio Manager,80210
denver,3885,Autumn Heights Health Care Center,Senior Care Community,118.7,49.0,587.3,Portfolio Manager,80236
denver,5839,Balfour at Central park,Senior Care Community,63.6,73.0,511.6,Portfolio Manager,80238
denver,3651,"InnovAge Denver, Bldg ID 3651",Senior Care Community,56.7,0.0,228.9,Portfolio Manager,80201
denver,4551,Holly Heights Nursing Center,Senior Care Community,254.7,78.0,557.0,Portfolio Manager,80222
denver,4939,63291-Sunrise of Pinehurst,Senior Care Community,79.8,79.0,562.5,Portfolio Manager,80236
denver,4572,Jewell Care Center of Denver,Senior Living Community,132.8,53.0,563.5,Portfolio Manager,80222
denver,4051,26425-Village at Lowry,Senior Living Community,56.8,41.0,1045.8,Portfolio Manager,80230
denver,4943,24308-Brookdale Pinehurst Park,Senior Living Community,90.1,67.0,266.1,Portfolio Manager,80236
denver,2768,Carrie Escalante,Senior Living Community,95.7,69.0,551.3,Portfolio Manager,80218
denver,4827,Belleview Suites at DTC,Senior Living Community,142.6,19.0,519.5,Portfolio Manager,80237
denver,2409,The Barth Hotel,Senior Living Community,76.8,99.0,246.6,Portfolio Manager,80202
denver,4277,The Courtyards at Mountain View,Senior Living Community,18.8,100.0,1182.7,Portfolio Manager,80247
denver,4009,374-Manor Care Health Services,Senior Living Community,111.7,75.0,850.6,Portfolio Manager,80224
denver,2439,Balfour at Riverfront Park,Senior Living Community,38.4,51.0,1978.5,Portfolio Manager,80202
denver,2348,Little Sisters of the Poor,Senior Living Community,128.0,14.0,1359.1,Portfolio Manager,80211
denver,5398,Hallmark Nursing Center,Senior Living Community,79.6,90.0,685.6,Portfolio Manager,80236
denver,4595,Clermont Park,Senior Living Community,88.8,55.0,2341.9,Portfolio Manager,80222
denver,4338,Monaco Parkway Health and Rehab,Senior Living Community,115.5,58.0,563.5,Portfolio Manager,80224
denver,1973,The Argyle Park Sq,Senior Living Community,145.4,7.0,406.9,Portfolio Manager,80212
denver,4346,Bldg 2,Senior Living Community,112.6,92.0,355.2,Portfolio Manager,80224
denver,4636,Tamarac Shopping Center,Strip Mall,,,,Portfolio Manager,80231
denver,3857,Brentwood Center,Strip Mall,,,,Portfolio Manager,80219
denver,5542,Southwest Commons - Unit A&B,Strip Mall,,,,Portfolio Manager,80123
denver,1942,Regis Square,Strip Mall,,,,Portfolio Manager,80221
denver,4608,University Hills Bldg 2780,Strip Mall,65.6,0.0,758.2,Portfolio Manager,80222
denver,5085,PLAZA ON THE GREEN - Bldg B,Strip Mall,85.0,0.0,816.6,Portfolio Manager,80123
denver,3697,Colorado 1485 LLC,Strip Mall,69.9,0.0,368.6,Portfolio Manager,80222
denver,4773,7800 E Hampden Ave,Strip Mall,139.3,0.0,376.7,Portfolio Manager,80231
denver,4607,University Hills Bldg 2730,Strip Mall,74.3,0.0,547.7,Portfolio Manager,80222
denver,4737,Village Square East,Strip Mall,77.8,0.0,415.9,Portfolio Manager,80231
denver,4527,Villa Monaco,Strip Mall,107.3,0.0,948.4,Portfolio Manager,80222
denver,5535,Southwest Commons - Unit GF,Strip Mall,0.0,0.0,0.0,Portfolio Manager,80123
denver,4708,Hampden Plaza,Strip Mall,95.6,0.0,288.0,Portfolio Manager,80231
denver,2137,RAPS ENTERPRISES INC,Strip Mall,82.4,0.0,278.3,Portfolio Manager,80205
denver,2599,Sage Building,Strip Mall,116.5,0.0,1007.1,Portfolio Manager,80202
denver,3741,University Hills West,Strip Mall,42.0,0.0,334.3,Portfolio Manager,80222
denver,5069,Plaza on the Green Bldg #A,Strip Mall,245.4,0.0,775.8,Portfolio Manager,80123
denver,4772,TIFFANY PLAZA,Strip Mall,19.1,0.0,296.6,Portfolio Manager,80231
denver,4606,UHS Shopping Center,Strip Mall,187.8,0.0,605.4,Portfolio Manager,80222
denver,5539,Village West Shopping Center,Strip Mall,106.9,0.0,1182.9,Portfolio Manager,80123
denver,1598,Wells Fargo Shopping Plaza,Strip Mall,203.4,0.0,914.0,Portfolio Manager,80239
denver,4594,University Hills Plaza LLC,Strip Mall,26.4,0.0,828.5,Portfolio Manager,80226
denver,4454,The Florida Mall,Strip Mall,92.5,0.0,579.1,Portfolio Manager,80222
denver,3706,Boulevard Center - 3706,Strip Mall,85.5,0.0,498.4,Portfolio Manager,80222
denver,3401,The Plaza at Cherry Creek,Strip Mall,118.2,0.0,659.9,Portfolio Manager,80206
denver,3592,Far East Center - Building 1,Strip Mall,191.1,0.0,554.8,Portfolio Manager,80219
denver,4333,600 S Holly,Strip Mall,52.8,0.0,220.2,Portfolio Manager,80246
denver,4349,Oneida Square,Strip Mall,187.0,0.0,471.6,Portfolio Manager,80224
denver,4522,Monaco Village,Strip Mall,41.2,0.0,248.9,Portfolio Manager,80224
denver,1975,0244 - 44th/Lowell Safeway,Supermarket/Grocery Store,,,,Portfolio Manager,80211
denver,5138,DENVER,Supermarket/Grocery Store,,,,Portfolio Manager,80209
denver,3448,2375 E 1st Ave - Whole Foods,Supermarket/Grocery Store,,,,Portfolio Manager,80206
denver,2741,2246,Supermarket/Grocery Store,,,,Portfolio Manager,80205
