city,property_id,property_name,property_type,site_eui,energy_star_score,total_ghg_mtco2e,zip,gross_floor_area_sqft
nyc,5857434,55 BVK 125th LLC,Office,96.8,59.0,1448.9,10027,233800.0
nyc,7094125,Sterling Tower,Multifamily Housing,46.2,65.0,109.8,11106,33500.0
nyc,6286785,215 West 95th Street,Multifamily Housing,102.0,24.0,910.7,10025,143690.0
nyc,2817915,500 Trinity Avenue,Multifamily Housing,146.3,4.0,502.0,10455,59014.0
nyc,2719902,The Allegro Condominium,Multifamily Housing,34.6,91.0,443.3,10023,177206.0
nyc,5939934,Two Bridges Tower,Multifamily Housing,85.9,62.0,1245.4,10002,240000.0
nyc,4952604,AKAM - 392 Central Park West,Multifamily Housing,59.7,88.0,1433.5,10025,407750.0
nyc,3237234,600 Crown Street LLC,Multifamily Housing,39.3,100.0,506.9,11225,196380.0
nyc,5802656,(5652) - Contello Towers No. 2,Multifamily Housing,84.0,61.0,2781.3,11214,440000.0
nyc,5802575,1151 Brighton Beach Ave - 30041,Multifamily Housing,123.0,18.0,475.1,11235,68053.0
nyc,9416467,48 St Nicholas Place,Multifamily Housing,47.2,100.0,122.5,10031,42924.0
nyc,6047555,390 East 162 Street,Multifamily Housing,98.3,43.0,144.6,10451,25500.0
nyc,6579841,Edgecomb Revitalization Corp - 78 Edgecomb ave,Multifamily Housing,171.5,3.0,343.6,10030,26640.0
nyc,15134706,35-07 147 Street,Multifamily Housing,92.9,60.0,411.5,11354,60125.0
nyc,6621654,39-43 Primrose Pl,Multifamily Housing,16.8,,8.3,10306,6700.0
nyc,13423000,212-65 16 Avenue,Multifamily Housing,100.7,29.0,937.9,11360,168690.0
nyc,6456679,298-310 St Johns Place,Multifamily Housing,101.0,63.0,157.4,11225,26583.0
nyc,2682419,RY - 50 Battery Place,Multifamily Housing,55.4,80.0,778.4,10280,222366.0
nyc,3122081,Kuan 101 Lafayette St.,Office,37.7,,162.1,10013,56345.0
nyc,15617527,10 West End Avenue,Multifamily Housing,89.3,13.0,1413.0,10023,250271.0
nyc,3107466,Lee Goodwin Residence,Multifamily Housing,48.8,80.0,176.4,10457,53822.0
nyc,10882686,240-242 West 116th Street - Parent Property,Multifamily Housing,109.8,,196.8,10026,29040.0
nyc,2591141,301 East 69th Street,Multifamily Housing,68.1,84.0,870.5,10021,227557.0
nyc,5868953,180 Eldridge St,Multifamily Housing,92.9,82.0,202.9,10002,38250.0
nyc,2608484,647-651 West 171st Street,Multifamily Housing,83.0,82.0,316.2,10032,50802.0
nyc,2811188,MNM: 2146 Lexington Ave,Multifamily Housing,121.5,17.0,823.3,10035,113775.0
nyc,3114734,2705-2721 Kings Highway,Multifamily Housing,18.8,100.0,132.6,11229,92262.0
nyc,15083211,U.H.O.: 400-404 Manhattan Ave,Multifamily Housing,99.0,68.0,548.8,10026,74542.0
nyc,6352388,111 East 7th Street,Multifamily Housing,94.7,68.0,182.4,10009,32698.0
nyc,2815694,255 West 88th Street Co.,Multifamily Housing,66.2,57.0,658.0,10024,164530.0
nyc,6165580,2905 Grand Concourse Realty Corp,Multifamily Housing,63.7,87.0,203.0,10468,43325.0
nyc,6113760,178 East 70th Street,Multifamily Housing,194.5,1.0,505.1,10021,36745.0
nyc,9600860,ICL: 1510 Southern Blvd.,Residential Care Facility,87.3,,211.0,10460,38850.0
nyc,4409219,415 Central Park West,Multifamily Housing,61.9,86.0,505.1,10025,140693.0
nyc,6337254,280 LIVONIA AVENUE - 44492,Multifamily Housing,168.0,2.0,2833.4,11212,299000.0
nyc,6581943,Orsid - 16 East 96 Street,Multifamily Housing,78.4,87.0,480.6,10128,81968.0
nyc,6821137,100 West 119th Street,Multifamily Housing,58.3,61.0,180.4,10026,48125.0
nyc,5787000,The Chelsea,Multifamily Housing,31.5,97.0,514.6,10011,226878.0
nyc,5030164,Davidson Avenue Cluster-1770,Multifamily Housing,64.3,66.0,310.6,10453,81502.0
nyc,6309300,320 West 76th Street,Multifamily Housing,71.4,61.0,421.8,10023,79050.0
nyc,7067450,8784 FGR LLC.,Multifamily Housing,103.1,17.0,170.8,11214,28800.0
nyc,16879981,Arbor Eighteen,Multifamily Housing,33.6,89.0,224.4,11215,88050.0
nyc,6382056,80 Saint Nicholas Avenue,Multifamily Housing,70.0,87.0,137.9,10026,33873.0
nyc,3094895,JK: 765 Riverside Drive,Multifamily Housing,92.2,30.0,699.7,10032,135890.0
nyc,6256830,1964 GRAND CONCOURSE,Multifamily Housing,94.8,31.0,175.8,10457,32000.0
nyc,11216483,Rose 1180 LLC,Multifamily Housing,70.8,85.0,191.2,10452,45938.0
nyc,4390415,530 E 73rd Street,Multifamily Housing,88.1,11.0,3396.5,10021,611006.0
nyc,2827111,500 Greenwich Street,Office,30.1,96.0,118.7,10013,59445.0
nyc,5857884,225 West 232 Street,Multifamily Housing,,,,10463,87510.0
nyc,2818994,2187 Cruger Ave,Multifamily Housing,52.6,86.0,254.5,10462,81984.0
nyc,2816170,690 Gerard Avenue,Multifamily Housing,67.6,80.0,386.8,10451,98438.0
nyc,2810738,Sloan-Kettering,Multifamily Housing,96.6,3.0,2107.2,10065,308018.0
nyc,6668692,418 West 130th Street -Manhattan,Multifamily Housing,74.8,86.0,273.6,10027,63264.0
nyc,2817520,594 Broadway,Office,45.4,87.0,815.8,10012,231817.0
nyc,2710657,Vista Tower Condominium,Multifamily Housing,90.3,12.0,513.8,11354,89960.0
nyc,3527061,600 W 169 St - 20321,Multifamily Housing,74.9,51.0,309.6,10032,71378.0
nyc,5864835,AKAM - 4-74 48th Avenue,Multifamily Housing,64.5,89.0,2281.0,11109,576585.0
nyc,6262430,44-30 MACNISH ST,Multifamily Housing,114.7,76.0,409.3,11373,61318.0
nyc,4414161,351 E 84th St,Multifamily Housing,61.5,78.0,1093.2,10028,290816.0
nyc,10529938,Provident: 1090 St Nicholas Ave,Multifamily Housing,85.6,85.0,274.1,10032,55159.0
nyc,11534435,1300-1306 Fteley Avenue,Multifamily Housing,121.1,7.0,632.5,10472,69600.0
nyc,6282682,J & M: 341-343 St Nicholas Ave,Multifamily Housing,65.4,92.0,166.2,10027,42250.0
nyc,2815678,350 Central Park West,Multifamily Housing,48.6,95.0,914.6,10025,323691.0
nyc,5949614,Cantor Film Center,College/University,79.8,,158.2,10003,27404.0
nyc,6182321,4113 Broadway AKA 636 West 174th Street,Multifamily Housing,134.9,13.0,469.5,10033,47580.0
nyc,13115399,1133 Boston Road - 45701,Multifamily Housing,114.0,33.0,263.7,10456,40000.0
nyc,16634970,61-63 Post Avenue,Multifamily Housing,131.2,37.0,216.2,10034,29175.0
nyc,2383984,25 East 83rd Street,Multifamily Housing,81.9,36.0,479.3,10028,93252.0
nyc,16754535,HAUSER LAW: 591 BROADWAY,Mixed Use Property,63.0,,270.0,10012,56282.0
nyc,6811602,601 West 173rd Street,Multifamily Housing,182.8,12.0,418.4,10033,40580.0
nyc,6668688,361 East 163rd Street -Bronx,Multifamily Housing,132.5,12.0,386.8,10451,42000.0
nyc,6662761,ZIZI REALTY LLC,Multifamily Housing,74.8,91.0,237.8,10032,54240.0
nyc,6282625,Edward Wydra: 226 E 29th St,Multifamily Housing,89.1,82.0,226.3,10016,44176.0
nyc,12801722,Marathon: 713 Classon Ave,Multifamily Housing,75.6,1.0,452.0,11238,76576.0
nyc,10531508,769 Bryant Ave,Multifamily Housing,88.6,18.0,286.9,10474,52510.0
nyc,4411927,500 West 176th Street,Multifamily Housing,120.0,30.0,499.7,10033,56250.0
nyc,3935539,(7271) - Chelsea Grand Condo,Multifamily Housing,99.1,8.0,984.4,10011,151335.0
nyc,2563453,Twenty Three R.P. Associates / 53 W 23rd St,Office,68.5,81.0,1656.1,10010,337000.0
nyc,2942508,St. Joseph Hill Convent,K-12 School,37.6,94.0,489.0,10305,212146.0
nyc,2386810,130 East 75th Street,Multifamily Housing,68.3,,718.7,10021,140278.0
nyc,2670840,Brodsky - 400 W 59th Street,Multifamily Housing,86.9,33.0,4518.4,10019,846015.0
nyc,6817483,DEPM 2474 - 202-206 Thompson Street,Multifamily Housing,196.7,1.0,321.7,10012,26892.0
nyc,4413786,3100-3108 Kingsbridge Avenue,Multifamily Housing,67.2,82.0,264.3,10463,68605.0
nyc,6688989,Central Astoria- 20-64 Crescent Street,Multifamily Housing,101.2,54.0,265.5,11105,45400.0
nyc,11982531,2755-61 Sedgwick Avenue & 2763-69 Sedgwick Avenue,Multifamily Housing,84.2,58.0,739.3,10468,153720.0
nyc,6284451,2150 Creston Avenue,Multifamily Housing,99.7,31.0,349.3,10453,60469.0
nyc,13071360,68-61 Yellowstone Blvd,Other - Education,,,0.0,11375,147136.0
nyc,5101795,Meyer / 707-709 Broadway,College/University,,,0.0,10003,91483.0
nyc,16856245,2470 8th Avenue,Multifamily Housing,,,0.0,10027,11155.0
nyc,16856219,1305 Delmar Loop,Multifamily Housing,,,0.0,11239,168187.0
nyc,4442517,Second Housing Company Bldg 12,Multifamily Housing,,,,11365,17500.0
nyc,6310693,RH. Alumni Ct/N (Loschert Hall),Residence Hall/Dormitory,,,0.0,10458,66826.0
nyc,2809607,z (old) - The J. Condominium,Multifamily Housing,,,,11201,304937.0
nyc,11467107,Fanwood Estates Parking,Parking,19.4,,35.8,11374,23200.0
nyc,6293876,ACS - 2011440 - Trabajamos Community Head Start Inc. (LL84) (Leased In),Pre-school/Daycare,59.0,,123.5,10457,26317.0
nyc,2630970,460 Howard Avenue,Multifamily Housing,100.6,62.0,117.7,10301,22033.0
nyc,14845216,I Gutierrez Test Property,Multifamily Housing,84.3,95.0,788.9,10462,126054.0
nyc,2630978,50 Arlo Road,Multifamily Housing,100.6,62.0,117.7,10301,22033.0
nyc,2893902,26822-Woodside/Brooklyn Queens Expwy,Self-Storage Facility,13.1,,128.0,11377,122608.0
nyc,3663467,0503-Bronx - Zerega Avenue,Self-Storage Facility,20.4,,92.7,10473,57279.0
nyc,3100655,330 E 25th,Residence Hall/Dormitory,19.3,100.0,14.7,10010,9595.0
nyc,3762100,092-HXSeaport,Hotel,65.1,79.0,127.8,10038,27500.0
nyc,3762104,100-Duane Street Hotel,Hotel,138.1,55.0,172.0,10013,17452.0
nyc,9310592,309-315 Spring Street,Office,37.9,86.0,145.7,10013,59615.0
nyc,6294378,DOF - 4439745 - Queens Business Center (LL84) (Leased In),Office,41.4,97.0,242.9,11435,85678.0
nyc,12077431,ROBERTO LOPEZ,Office,102.6,9.0,228.4,10014,31000.0
nyc,6297200,NYPL - 1055236 - 115th Street Branch Library (LL84),Library,81.5,,79.7,10026,14080.0
nyc,15583885,Loretto Library,Library,,,,10301,18739.0
nyc,3237399,K564-0301868,K-12 School,70.7,48.0,907.2,11232,188400.0
nyc,1633699,M111-0100102,K-12 School,64.1,68.0,413.5,10019,108080.0
nyc,6797829,Chelsea Savoy Hotel,Hotel,48.8,67.0,175.1,10011,49750.0
nyc,2972382,8 Third Avenue-The Foundation Building,College/University,97.5,,1025.4,10003,179000.0
nyc,6721468,Serviam Heights Segments I & II,Multifamily Housing,24.0,84.0,115.0,10458,60299.0
nyc,16087514,115 Lorimer,Multifamily Housing,23.5,,47.6,11206,25452.0
nyc,3117512,Hanza Realty LLC,Multifamily Housing,146.4,6.0,425.5,10034,54430.0
nyc,6203887,Archcare: 23 E 105th St,Senior Living Community,904.1,1.0,4607.6,10029,91145.0
nyc,7941810,433-435 East 119th Street,Residential Care Facility,75.8,,228.0,10035,43194.0
nyc,5728978,558 Brooklyn,Supermarket/Grocery Store,276.3,75.0,525.3,11201,27528.0
nyc,6653105,"EMS Garden Apartments, LLC",Multifamily Housing,5.3,100.0,11.5,10032,31524.0
nyc,2972000,Saint Thomas Choir School,K-12 School,59.9,69.0,298.4,10019,76883.0
nyc,1779652,Guggenheim Museum,Museum,293.0,,2236.5,10128,108013.0
nyc,6799863,Salon: 114 West 125th St.,Office,20.5,96.0,155.0,10027,96743.0
nyc,3121964,Dawning: 209 Bay Street,Office,92.5,37.0,15.0,10301,2688.0
nyc,15335600,636 11th Avenue,Office,60.7,63.0,2444.7,10036,530130.0
nyc,1634369,M121-0100111,K-12 School,70.8,73.0,379.0,10029,85280.0
nyc,9495675,1213 Elm Avenue,K-12 School,88.3,77.0,207.9,11230,37000.0
nyc,1634167,X279-0201165,K-12 School,77.1,54.0,468.4,10453,93516.0
nyc,1633669,R002-0500060,K-12 School,36.1,98.0,389.2,10306,182575.0
nyc,1633679,X096-0200138,K-12 School,61.9,50.0,590.5,10467,148666.0
nyc,1634675,K161-0300164,K-12 School,54.9,79.0,314.6,11225,93600.0
nyc,1633425,Q022-0400180,K-12 School,53.1,90.0,316.0,11355,78225.0
nyc,1633348,Q101-0400093,K-12 School,83.8,66.0,324.2,11375,66060.0
nyc,9004291,2170 MC DONALD AVENUE,K-12 School,60.1,82.0,123.1,11223,30784.0
nyc,1836935,M615-0100055,K-12 School,53.3,81.0,384.1,10013,119645.0
nyc,3098815,Dawning: 1150 South Ave,Office,52.7,73.0,854.4,10314,221081.0
nyc,6690980,Rocklyn: 1677 Canarsie Rd,Worship Facility,26.2,68.0,60.1,11236,37642.0
nyc,2638906,100 Manhattan Ave,Multifamily Housing,90.8,40.0,462.4,10025,87732.0
nyc,6706932,156 Wilson Street,Multifamily Housing,121.3,47.0,174.3,11211,25810.0
nyc,15621620,Campus - 207-213 East 37th Street,Multifamily Housing,85.8,70.0,285.9,10016,56269.0
nyc,6773299,Brownstone Property Group - 910 Union st,Multifamily Housing,28.8,,77.3,11215,33728.0
nyc,11982572,CC Tanya Towers,Multifamily Housing,139.9,6.0,817.7,10009,100860.0
nyc,6265809,225 Pennsylvania Ave,Self-Storage Facility,17.1,,87.4,11207,70314.0
nyc,6288170,Herschmann & Nova LLC,Non-Refrigerated Warehouse,58.3,55.0,103.6,11378,30200.0
nyc,6821380,3505 Conner Street,Non-Refrigerated Warehouse,54.6,,80.3,10475,26000.0
nyc,7455535,Imrea Chaim Williamburg,K-12 School,121.8,6.0,436.2,11211,53930.0
nyc,13234593,287 Walton Avenue,Non-Refrigerated Warehouse,28.3,73.0,50.3,10451,25348.0
nyc,4041424,451 Broadway,Office,147.6,10.0,730.5,10013,65000.0
nyc,2714174,New York Athletic Club,Hotel,94.7,75.0,2833.4,10019,430000.0
nyc,4389084,120 Stuyvesant Place,Office,47.2,70.0,257.2,10301,79150.0
nyc,2590256,HANDRO PROPERTIES,Office,47.5,90.0,552.4,10018,152439.0
nyc,6274256,Dia Art Foundation,Museum,31.5,,101.9,10011,45000.0
nyc,6297139,NYPD - 3034563 - 71st Precinct (LL84),Police Station,137.3,,224.5,11225,24300.0
nyc,9636166,1260 Ocean Avenue,Worship Facility,29.9,64.0,55.7,11230,31440.0
nyc,2826167,"Tisch Hall, KMEC, Shimkin Hall",College/University,142.4,,5626.8,10012,497173.0
nyc,3529871,17148 - 220 West 42nd Street,Office,77.5,68.0,1373.9,10036,235300.0
nyc,6199967,"5423 Fort Hamilton Pkwy, Brooklyn, NY 11219",Multifamily Housing,96.6,37.0,198.6,11219,36360.0
nyc,6683262,Shirben Ocean 2249 LLC,Multifamily Housing,67.6,64.0,162.8,11229,41000.0
nyc,16886902,500 West 25th Street,Multifamily Housing,14.1,100.0,30.0,10001,27759.0
nyc,2660667,3 East 95th St (Carheart Mansion Condo),Multifamily Housing,66.3,,229.1,10128,52869.0
nyc,3089523,135 William Street,Multifamily Housing,61.7,96.0,296.7,10038,79988.0
nyc,6311920,Casa Promesa,Multifamily Housing,67.0,28.0,163.0,10457,36294.0
nyc,10757940,Concourse Gardens HDFC,Multifamily Housing,90.8,47.0,507.8,10457,96075.0
nyc,6629446,Armco: 88-30 51st Ave,Multifamily Housing,61.1,84.0,290.9,11373,82503.0
nyc,4776067,(7498) - Franklin Place,Multifamily Housing,45.6,69.0,412.5,10013,131817.0
nyc,3075142,Bronx Park Housing,Multifamily Housing,103.2,27.0,2815.0,10467,366021.0
nyc,3091246,500 Brightwater Court - 40516,Multifamily Housing,64.7,84.0,712.3,11235,203500.0
nyc,6296209,850 Bryant Ave,Multifamily Housing,105.9,40.0,271.4,10474,44046.0
nyc,4376878,Halstead - 236-246 West 17th Street,Multifamily Housing,65.0,64.0,289.5,10011,69206.0
nyc,15144910,Monarch Realty - 145 President St,Multifamily Housing,37.5,85.0,122.7,11231,47312.0
nyc,7726698,Capani- 1487 Nostrand Avenue,Multifamily Housing,102.5,42.0,247.4,11226,42288.0
nyc,6599847,EAST 18TH MANAGEMENT,Multifamily Housing,111.5,26.0,204.7,11230,32400.0
nyc,6629444,Armco: 63-80 Wetherole St,Multifamily Housing,79.7,83.0,130.1,11374,28770.0
nyc,6653235,86-10 151st Avenue,Multifamily Housing,45.9,100.0,511.6,11414,169000.0
nyc,6679578,"41-98 FORLEY STREET, QUEENS, NY",Multifamily Housing,96.8,51.0,311.8,11373,44280.0
nyc,6695080,"1409 ALBEMARLE ROAD, INC.",Multifamily Housing,92.2,55.0,159.4,11226,30646.0
nyc,2539060,Winter- 57 E 11th St,Office,29.6,,130.9,10003,57585.0
nyc,11665522,Marcal: 6010 Bay Pkwy.,Medical Office,80.7,72.0,876.9,11204,154898.0
nyc,4407809,1177 Flushing Ave,Non-Refrigerated Warehouse,10.3,71.0,59.7,11237,83969.0
nyc,2798654,Delta Management- 7520 Ridge Boulevard,Multifamily Housing,65.7,92.0,140.7,11209,37041.0
nyc,2667225,SW - 27-10 30th Ave,Multifamily Housing,99.5,54.0,267.1,11102,46175.0
nyc,6678606,0201 - Christ the King ChurchandSchool,K-12 School,54.5,61.0,145.7,10452,37440.0
nyc,3482118,St. John's Episcopal Hospital,Hospital (General Medical & Surgical),323.2,30.0,5356.4,11691,280432.0
nyc,12229722,North Campus,Residence Hall/Dormitory,79.6,,1389.8,11205,304737.0
nyc,6882420,Ngm Realty Inc,Manufacturing/Industrial Plant,82.2,,213.4,11106,36000.0
nyc,4040998,501 Madison Ave,Office,61.8,80.0,775.5,10022,170200.0
nyc,6687294,"Country Club Recovery, LLC",Office,109.4,18.0,326.1,10038,40564.0
nyc,4411917,149 Fifth Ave Corp.,Office,62.1,84.0,826.2,10010,173159.0
nyc,6802825,315 Realty Associates - 315 e 91 st,Office,41.1,92.0,86.3,10128,27710.0
nyc,4398659,K1 45-25 Kissena Ave,Multifamily Housing,77.4,45.0,588.8,11355,125626.0
nyc,4919407,140-15 Holly Avenue - 36545,Multifamily Housing,81.6,71.0,580.6,11355,100000.0
nyc,12484557,Gouverneur Place Apartments,Multifamily Housing,106.3,27.0,318.3,10456,50506.0
nyc,8564829,1320 47th Street,Multifamily Housing,114.5,9.0,179.4,11219,28170.0
nyc,6268617,West Side Bronx LLC 3,Multifamily Housing,98.4,26.0,369.2,10453,50000.0
nyc,6650040,1332 Metropolitan Avenue,Multifamily Housing,86.7,74.0,442.1,10462,67800.0
nyc,7554171,IB 3-2131-8,Multifamily Housing,59.0,92.0,149.2,11249,40118.0
nyc,10850766,Camber - 1892 Arthur Ave.,Multifamily Housing,165.2,3.0,493.1,10457,52882.0
nyc,4740504,2460 Seventh Avenue,Multifamily Housing,119.6,56.0,615.7,10030,69331.0
nyc,6686111,35 W 96 Street Associates,Multifamily Housing,91.8,57.0,212.0,10025,39200.0
nyc,4940502,ZARA - 87-87 171 Street,Multifamily Housing,66.8,87.0,245.0,11432,62676.0
nyc,14948037,Shamco: 1911 Dorchester Rd,Multifamily Housing,57.4,82.0,210.8,11226,62120.0
nyc,10417311,609 West 114th Street,Multifamily Housing,69.7,83.0,334.3,10025,64047.0
nyc,15282582,1212 MLK Blvd,Multifamily Housing,82.2,54.0,256.2,10452,52096.0
nyc,2740468,6200 Riverdale Ave,Multifamily Housing,93.3,55.0,336.0,10471,62601.0
nyc,2798290,Tenere: 79-06 35 Ave,Multifamily Housing,65.6,81.0,380.9,11372,101650.0
nyc,6694383,2181 STARLING OWNERS CORP,Multifamily Housing,196.0,1.0,336.6,10462,30927.0
nyc,2771468,42-55 Colden Street  Owners Corp,Multifamily Housing,116.4,24.0,1768.1,11355,270499.0
nyc,4768341,World Urban: 108 WEST 141 ST,Multifamily Housing,106.8,30.0,397.5,10030,64433.0
nyc,3094964,JK: 1151 New York Ave,Multifamily Housing,124.8,10.0,386.7,11203,55469.0
nyc,6815064,Wavecrest - 480 East 143rd Street,Multifamily Housing,88.6,36.0,415.6,10454,81576.0
nyc,3324804,40-08 22nd Street,Multifamily Housing,20.3,100.0,55.4,11101,43588.0
nyc,6790222,1240 Bedford Avenue,Multifamily Housing,82.1,73.0,157.4,11216,32500.0
nyc,6282722,Leiter: 120 NORTH 7 STREET,Multifamily Housing,83.6,12.0,185.4,11249,36060.0
nyc,2827656,3319 Property Company,Multifamily Housing,73.0,82.0,277.5,11234,66992.0
nyc,3529331,Wavecrest - 10 West 138th St,Multifamily Housing,67.8,75.0,280.0,10037,69803.0
nyc,8461074,Ocean Courtyard Condominium,Multifamily Housing,50.4,,92.0,11230,29440.0
nyc,6231295,65-70 BOOTH STREET - 37274,Multifamily Housing,92.5,61.0,217.8,11374,40986.0
nyc,15596250,198-210 16 ST CONDOMINIUM,Multifamily Housing,64.9,30.0,179.7,11215,45100.0
nyc,7945039,ABM: 869 Thomas S Boyland St.,Multifamily Housing,119.1,3.0,205.5,11212,30816.0
nyc,3099814,BRGNY 84-09 Talbot,Multifamily Housing,94.9,52.0,508.4,11415,94027.0
nyc,6667375,303 Webster Avenue,Multifamily Housing,104.0,27.0,221.1,11230,37226.0
nyc,12660313,50 Park Terrace West,Multifamily Housing,80.1,87.0,282.0,10034,47477.0
nyc,2563179,Forty Eight Eighteen Associates / 44 W 18th St,Office,39.7,95.0,554.7,10011,205000.0
nyc,6303546,Altair 20,Multifamily Housing,75.3,,204.7,10011,41025.0
nyc,6176942,A02070 - Edgecombe Parc Condominium,Multifamily Housing,89.3,53.0,265.9,10032,51085.0
nyc,2682249,Gold - 8-10 27th Ave,Multifamily Housing,94.2,47.0,928.8,11102,167310.0
nyc,2798611,Delta Management- 64-11 99 Street,Multifamily Housing,89.7,51.0,673.7,11374,131340.0
nyc,11985532,DEPM 2164 - 2-26 50th Avenue,Multifamily Housing,37.2,96.0,192.3,11101,67614.0
nyc,6616817,SKILLMAN SUITES LLC/ 85,Multifamily Housing,56.0,83.0,126.4,11205,34460.0
nyc,4411817,3201 Grand Concourse Owners Corp.,Multifamily Housing,71.6,73.0,394.0,10468,93000.0
nyc,4951878,AKAM - 201 West 17th Street,Multifamily Housing,101.0,16.0,459.9,10011,71206.0
nyc,2386537,1160 Third Avenue - Frost Owners Corp,Multifamily Housing,87.5,60.0,771.1,10035,152026.0
nyc,2704882,DEPM 2218 - 142-05 Roosevelt Ave,Multifamily Housing,107.8,55.0,1098.7,11354,175676.0
nyc,6294493,DPR - 3067525 - McCarren Park - Recreation Center (LL84),Other - Recreation,316.3,,462.3,11222,21820.0
nyc,2679770,DEPM 7644 - 66 Leonard St,Multifamily Housing,54.5,32.0,476.0,10013,123325.0
nyc,6631063,37-02 82nd St,Multifamily Housing,143.6,,299.5,11372,27324.0
nyc,6282502,Bethel: 424 Broadway,Office,32.9,87.0,66.7,10013,27783.0
nyc,6882261,70 Bowery Campus,Office,83.3,,265.8,10013,43500.0
nyc,14909934,Cornerstone: 450 W 31st St,Office,43.6,92.0,347.3,10001,119996.0
nyc,6282756,Madison Avenue: 240 Madison Ave,Office,105.1,44.0,573.0,10016,79826.0
nyc,5810305,Met Council: CT7 - 2219 Givan Avenue,Multifamily Housing,26.2,100.0,258.7,10475,165411.0
nyc,4040454,Orsid - 258 Riverside Drive,Multifamily Housing,21.3,100.0,233.2,10025,145703.0
nyc,7726703,Capani- 554 East 26 Street,Multifamily Housing,78.6,69.0,197.6,11210,43900.0
nyc,3523406,Ace: 2626 Kings,Multifamily Housing,87.3,30.0,295.8,11229,58529.0
nyc,10821160,Vanderbilt - 185 W Houston St,Multifamily Housing,22.4,100.0,79.5,10014,47100.0
nyc,10860037,44-27 Purves Street,Multifamily Housing,67.5,56.0,268.5,11101,63519.0
nyc,4836235,New West Phase II,Multifamily Housing,63.7,94.0,361.5,10026,102736.0
nyc,6279484,Exact - 1778-1800 Southern Boulevard,Multifamily Housing,64.6,91.0,324.4,10460,78526.0
nyc,10564135,241 W 108th St,Multifamily Housing,63.9,93.0,175.8,10025,48150.0
