city,property_id,property_name,year,property_type,gross_floor_area_sqft,energy_star_score,electricity_kbtu,natural_gas_kbtu,water_kgal,chicago_energy_rating,address,zip,year_built
chicago,160070,777 North Michigan Condo Association,2020,Multifamily Housing,443907.0,74.0,8830941.9,18225823.0,,3.5,777 N Michigan Ave,60611,1964.0
chicago,156871,,2020,Multifamily Housing,250225.0,43.0,7482447.9,10083340.1,,2.0,850 858 N LAKESHORE DR,60611,1925.0
chicago,106014,,2020,Multifamily Housing,57125.0,88.0,2243744.9,1267007.4,,4.0,211 213 E DELAWARE PL,60611,1931.0
chicago,168538,,2020,Multifamily Housing,394449.0,97.0,5534455.1,12191239.7,,4.0,401 465 E Illinois St,60611,1905.0
chicago,113690,,2020,Multifamily Housing,169733.0,54.0,3043091.0,11213051.1,,2.5,20  E CEDAR ST,60611,1940.0
chicago,254113,,2020,Multifamily Housing,136000.0,37.0,5429030.9,1737633.6,,2.5,40 E Delaware Pl,60611,1924.0
chicago,244017,River Plaza,2020,Multifamily Housing,892791.0,36.0,19380259.0,47784271.6,,1.5,405 N Wabash Ave,60611,1976.0
chicago,160260,Axis Apartments & Lofts,2020,Multifamily Housing,571181.0,1.0,46471010.6,5377700.3,,1.0,441 E Erie St,60611,1985.0
chicago,160379,Optima Chicago Center,2020,Multifamily Housing,662237.0,81.0,15336213.4,10641163.3,,4.0,200 E Illinios St,60611,2014.0
chicago,174306,,2020,Multifamily Housing,267134.0,47.0,7794386.5,3960360.2,,2.0,540  N LAKE SHORE DR,60611,1920.0
chicago,106102,,2020,Multifamily Housing,131500.0,100.0,722224.9,4029307.1,,4.0,190  E WALTON PL,60611,1996.0
chicago,254076,North Water Apartments & Loews Chicago Hotel,2020,Multifamily Housing,932299.0,96.0,21505767.1,18065144.3,,4.0,340 E North Water St,60611,2015.0
chicago,234897,55 East Erie Condominium Association,2020,Multifamily Housing,799839.0,17.0,24009694.4,16689531.2,,1.0,55 E Erie St,60611,2003.0
chicago,227382,Drake Tower Apartments,2020,Multifamily Housing,276310.0,19.0,4439096.2,378585.6,,2.0,179 E LAKESHORE DR,60611,1928.0
chicago,243190,2 East Erie,2020,Multifamily Housing,498623.0,15.0,13870565.1,18787765.2,,1.0,2 E Erie St,60611,2002.0
chicago,251281,40 E Oak St,2020,Multifamily Housing,154113.0,41.0,2790319.4,15197446.0,,2.0,40 E Oak St,60611,1928.0
chicago,232841,,2020,Multifamily Housing,241267.0,64.0,5001828.8,14560479.1,,4.0,222 E PEARSON ST,60611,1964.0
chicago,242633,530 North Lake Shore Drive,2020,Multifamily Housing,650925.0,88.0,8292732.5,21883601.4,,4.0,530 N Lake Shore Dr,60611,2003.0
chicago,159534,East Ohio LLC,2020,Multifamily Housing,370285.0,69.0,7427110.9,15115829.3,,3.0,420 E Ohio St,60611,1990.0
chicago,242655,10 E. Delaware Condominium Association,2020,Multifamily Housing,449653.0,54.0,11188067.2,13141857.6,,3.5,10 E Delaware Pl,60611,2009.0
chicago,251235,,2020,Multifamily Housing,108587.0,4.0,5844800.9,1545771.6,,1.0,110 E Delaware,60611,1981.0
chicago,242586,250 270 Pearson,2020,Multifamily Housing,734270.0,65.0,16811241.5,20290709.1,,4.0,250 270 E Pearson St,60611,2003.0
chicago,114191,232 E Walton Condominium Association,2020,Multifamily Housing,105000.0,98.0,1275787.8,4041208.8,,4.0,228 240 E WALTON ST,60611,1920.0
chicago,251299,Raffaello Condominium Association,2020,Multifamily Housing,142451.0,71.0,3532392.4,6222700.1,,4.0,201 E Delaware St,60611,1920.0
chicago,256544,One Bennet Park Apartments,2020,Multifamily Housing,785000.0,79.0,17479209.4,25038534.2,,3.5,451 E Grand Ave,60611,2018.0
chicago,251920,Mayfair,2020,Multifamily Housing,171333.0,78.0,5423506.8,5322600.0,,3.5,189 E Lake Shore Dr,60611,1924.0
chicago,242238,535 North Michigan,2020,Multifamily Housing,448591.0,55.0,13307967.0,20758914.4,,3.5,535 N Michigan Ave,60611,1962.0
chicago,113677,,2020,Multifamily Housing,58012.0,23.0,2595385.7,808077.6,,2.0,221  E WALTON PL,60611,1991.0
chicago,158142,Lake Shore Plaza,2020,Multifamily Housing,415260.0,8.0,22926289.4,19044700.0,,1.0,445 E Ohio St,60611,1985.0
chicago,254995,4 E Elm Condos,2020,Multifamily Housing,233983.0,69.0,5596932.1,,,3.0,4 E ELM ST,60611,2016.0
chicago,256761,,2020,Multifamily Housing,267600.0,95.0,4618592.5,4373325.2,,4.0,403 N Wabash,60611,2019.0
chicago,224902,209 East Lake Shore Drive,2020,Multifamily Housing,286985.0,42.0,7216366.5,16735598.8,,3.0,209 E LAKE SHORE DR,60611,1920.0
chicago,105749,,2020,Multifamily Housing,94261.0,45.0,3162576.2,3164200.0,,3.0,211 217 E CHESTNUT ST,60611,1955.0
chicago,172129,73 East Elm Condominium,2020,Multifamily Housing,97403.0,46.0,1240118.7,,,2.0,73  E ELM ST,60611,1930.0
chicago,238910,Lake Point Tower,2020,Multifamily Housing,1705000.0,46.0,58039418.1,21158460.8,,2.0,505 N Lake Shore Dr,60611,1968.0
chicago,160319,500 Lake Shore Drive,2020,Multifamily Housing,892542.0,82.0,17116608.6,18412721.0,,4.0,500 N Lake Shore Dr,60611,2013.0
chicago,175507,,2020,Multifamily Housing,78055.0,86.0,2555240.0,1866807.0,,4.0,18  E ELM ST,60611,1925.0
chicago,260042,McClurg Court Center,2020,Multifamily Housing,915001.0,10.0,31572488.6,76755519.7,,1.0,333 E Ontario St,60611,1971.0
chicago,238787,840 Lake Shore Condominium Association,2020,Multifamily Housing,351093.0,5.0,12102937.0,13637999.8,,1.0,840 N Lake Shore Dr,60611,2003.0
chicago,234748,Park Hyatt Chicago,2020,Multifamily Housing,768513.0,19.0,44521244.1,6008009.9,,2.0,800 N Michigan Ave,60611,1999.0
chicago,241989,30 E Elm Condo Association,2020,Multifamily Housing,104980.0,12.0,2904174.7,9768238.3,,1.0,30 E ELM ST,60611,1961.0
chicago,254536,Optima Signature Apartments,2020,Multifamily Housing,872200.0,91.0,18994388.8,14847770.0,,4.0,220 E Illinois St,60611,2017.0
chicago,113668,,2020,Multifamily Housing,93360.0,90.0,1620225.8,3757417.2,,4.0,229 235 E LAKE SHORE DR,60611,1920.0
chicago,160451,,2020,Multifamily Housing,155910.0,17.0,5263159.8,8577564.9,,1.0,50 E Chestnut St,60611,2007.0
chicago,251946,1010 Lake Shore Association,2020,Multifamily Housing,231000.0,23.0,12610304.9,18797449.0,,1.0,1010 N Lake Shore Drive,60611,1928.0
chicago,224416,400 East Ohio Condominium Association,2020,Multifamily Housing,357816.0,27.0,14152498.6,6043345.2,,1.0,400 E Ohio St,60611,1981.0
chicago,160280,"The Ritz-Carlton Residences, Chicago, Magnificent",2020,Multifamily Housing,364866.0,1.0,10848478.2,31344709.1,,1.0,118 E Erie St,60611,2012.0
chicago,160436,The Bernardin,2020,Multifamily Housing,330270.0,61.0,8309212.7,8246078.5,,4.0,747 N Wabash Ave,60611,2005.0
chicago,243773,680 North Lake Shore Drive,2020,Multifamily Housing,1945838.0,85.0,38480091.6,52107310.0,,4.0,680 N Lake Shore Dr,60611,1926.0
chicago,233591,,2020,Multifamily Housing,120895.0,82.0,2327912.1,,,4.0,40 E CEDAR ST,60611,1968.0
